SMILES,docking_score
O=C(Nc1nnc(-c2ccc(C(F)(F)F)cc2)o1)[C@H]1CCCN1S(=O)(=O)c1ccc(Cl)s1,-10.6
Fc1c(F)c(F)c(/C=N/Nc2nccnc2Cl)c(F)c1F,-8.7
Cc1cc(=O)[nH]c(-n2nc(-c3ccco3)cc2NC(=O)C[C@H]2CSc3nc(C)cc(=O)n32)n1,-10.2
COC(=O)[C@@H](F)C(Nc1ccc(Cl)cc1)=C1C(=O)NC(=S)NC1=O,-8.1
CC[N@@H+]1CCc2c(sc(NC(=O)c3ccc(Cl)s3)c2C(N)=O)C1,-7.8
Nc1ncc(Br)cc1S(=O)(=O)[N-]c1nccs1,-6.8
C[C@@H]1Cc2cc([C@@H](O)c3cn[nH]c3)ccc2O1,-7.8
Cc1[nH]nc2c1N[C@@H](c1c(F)c(F)c(F)c(F)c1F)NC2=O,-8.8
O=C(Nc1cccc(F)c1)C(=O)N1CCO[C@H](c2ccc(Cl)c(Cl)c2)C1,-9.7
O=Cc1cc(-c2ccc(F)c(Cl)c2)n[nH]1,-7.1
[NH3+]C[C@@H](Sc1nnnn1-c1ccccc1)c1ccc(Br)s1,-8.1
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC5(CC[C@]4(C)[C@@H]3CC[C@@]21C)OCCO5,-9.9
CCC[C@H](C)NC(=O)[C@H]1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CC12CC[NH2+]CC2,-8.5
CC(C)c1nc([C@@H]([NH3+])c2ccc(C(F)(F)F)cc2)no1,-8.5
Cc1cc(C(=O)CN2C(=O)N[C@](C)(c3cccc(-n4cnnn4)c3)C2=O)c(C)n1-c1cccc(F)c1,-12.1
O=S1(=O)C[C@@H](O)[C@H](S(=O)(=O)NCCc2nnc(S(=O)(=O)Cc3ccccc3)o2)C1,-9.1
Cc1ccc(O[C@@]2(C(=O)[O-])CCC[C@@H](C)C2)c([N+](=O)[O-])c1,-7.5
COC(=O)c1c(S(=O)(=O)[N-]c2ccc(C)cc2)sc2c1CCN(C(=O)[C@@H]1C[C@H]3C=C[C@@H]1C3)C2,-9.0
C[C@H](O)c1ccc2c(c1)C[C@H](C)O2,-7.5
Cc1cc(O)c(C(=O)[O-])cc1S(=O)(=O)N(C)C[C@H](C)C#N,-7.5
CNC(=O)[C@H]1CC[C@@H](NC(=O)Nc2ccc(OC)cc2C)CC1,-8.7
C[C@@H]1[C@@H](C)CCC[C@H]1NC(=O)c1ccc(N)nn1,-8.3
C=CCn1c(SCC(=O)c2ccc(Cl)cc2Cl)nnc1[C@@H](CO)NC(=O)c1ccccc1F,-9.7
[NH3+]CC1(CN2CCO[C@@H]3CCC[C@H]32)CCOCC1,-7.4
Cc1nc2sc3c(c2c(=O)n1NC(=O)c1cnn2c(C(F)F)cc(C4CC4)nc12)CC[C@@H](C(C)(C)C)C3,-9.9
Cc1nc(Nc2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2)cc(-n2ccnc2)n1,-9.8
Cc1cc(Br)ccc1Nc1ccc(N)c2c[nH+]ccc12,-9.1
C=CCN1C(=O)c2oc3ccc(F)cc3c(=O)c2[C@@H]1c1ccc(O)cc1,-10.1
C=CCN1C(=O)NC(=O)[C@](Cc2ccc(OC)cc2)(CN2C[C@H]3C[C@@H](C2)c2cccc(=O)n2C3)C1=O,-9.1
Cc1cc(C)c(/C(N)=N/O)c(N2CCC[C@@H]2CO)[nH+]1,-7.5
COc1ccc(O[C@H](C)CNC(=O)[C@H]2CN(C(=O)C(C)C)CC23CC[NH2+]CC3)cc1,-9.1
Cc1cnc(C(=O)N[C@H](C)C[N@@H+]2C[C@H](C)C[C@H](C)C2)cn1,-8.3
O=C(N/N=C/c1cc(Br)ccc1O)c1ccn[nH]1,-7.9
COc1cc([C@H]2Nc3ccc(S(=O)(=O)N4CCC(C)CC4)cc3[C@@H]3C=CC[C@@H]23)ccc1OC(C)=O,-9.6
CCSc1nc(NN)c2c3c(sc2n1)C[N@H+](Cc1ccccc1)CC3,-9.5
N#CCCN(C1CC1)S(=O)(=O)c1ccc(N)cc1Br,-6.3
CCCc1nc(N2CCN(S(=O)(=O)c3cc(Cl)ccc3Cl)CC2)c2c3c(sc2n1)CCCC3,-9.8
CC(C)C1=NN([C@@H]2CCCC[C@H]2O)C(=O)C1,-7.4
CCOc1ccccc1N1C(=O)[C@H]2[C@H](ON(c3ccccc3)[C@H]2c2cc(OC)c(OC)cc2[N+](=O)[O-])C1=O,-9.2
COc1ccc(C[NH2+]CC[C@@]2(O)C[C@H](C)[N@H+](C)C[C@@H]2C)cc1OC,-7.9
CC1(C)Oc2ccccc2O[C@@H]1O,-6.2
CCc1cc([C@@H]([NH3+])Cc2ccccc2)cc2c1NC(=O)[C@H]2CC,-9.0
Cc1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1C(=O)N[C@H](C)c1ccc2c(c1)OCCCO2,-10.4
O=C(NN1C(=O)/C(=C/C2=c3ccccc3=[NH+]C2)SC1=S)c1ccccc1Cl,-11.1
C[C@@H]1CCN(S(=O)(=O)N2CCNCC2)[C@H]2CCCC[C@H]12,-7.7
C[C@H](CCc1ccccc1)NC(=O)[C@@H]1CC2=c3ccccc3=[NH+][C@H]2[C@H]2c3ccccc3C(=O)N21,-9.9
C[C@@H]1CN=C(Nc2ccc(S(N)(=O)=O)cc2)S1,-7.6
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3ccc4c(c3)OCCO4)sc21,-9.6
C[N@H+](C1CCCCC1)[C@@H]1CC2(CC[C@@H]1O)OCCO2,-7.5
CCn1cc(/C=C2/Oc3c(C[N@@H+]4C[C@H](C)C[C@H](C)C4)c(O)cc(C)c3C2=O)c2cc(OC)ccc21,-10.7
C#CCN1C(=O)[C@@]2(CC(O)=Nc3[nH]ncc32)c2cc(C)ccc21,-9.1
N[C@@H]1CCC[N@H+](Cc2nnc(-c3ccc(Br)s3)o2)C1,-7.4
C[C@@H]1CN(C(=O)[C@@H]2CCC[C@H](C[NH3+])C2)[C@@H](C)CO1,-7.6
C[C@@H]1CC[C@H](C(N)=O)CN1c1cc(Br)ccc1C[NH3+],-7.4
COc1ccc2[nH]c(C)c(CC/N=C(\c3ccc(Cl)cc3)C3C(=O)NC(=O)N(c4ccc(Br)cc4)C3=O)c2c1,-10.2
Cc1ccc(N2CC[C@@H](C(=O)NCC3([NH+](C)C)CCCC3)C2=O)cc1,-8.5
OCc1ccc(Oc2ccc(F)cc2Br)nc1,-7.7
Cc1cc([C@@H](C)n2c(N)nc3cc(Cl)ccc32)c(C)s1,-8.3
C[C@H]1CC[C@]2(CC1)NC(=O)N(NC(=O)c1cc3c(s1)CCCCCC3)C2=O,-9.4
COc1ccc(N2C(=O)[C@@H](C)CS2(=O)=O)cc1S(=O)(=O)Nc1ccc(F)cc1F,-9.5
Cc1cccc2nc(CSc3nnc(CCC(N)=O)n3Cc3ccco3)cc(=O)n12,-10.2
Cn1cc(/C=C/C(=O)N[C@@H]2CCCc3c2cnn3C)cn1,-8.5
NC(=O)[C@@H]1[C@@H]2C(=O)N(c3ccc4c(c3)OCCO4)C(=O)[C@@H]2[C@H]2c3ccccc3C=C[N@@H+]12,-10.6
Cc1cc(Cl)ccc1Oc1ccc(C(N)=[NH2+])c(Cl)c1,-8.7
CNS(=O)(=O)c1ccc(N2C[C@H](C)C[C@H](C)C2)c(N)c1,-7.8
[NH3+][C@H](Cc1ncc[nH]1)[C@@H]1COc2ccccc2O1,-7.5
C[C@H]1CC(C)(C)[C@@H](CNC(=O)C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[C@@H]1[NH3+],-8.7
CCCc1n[nH]c2c1[C@@H](c1ccc(OC)c3ccccc13)C(C#N)=C(N)O2,-8.7
Cc1cnn(-c2nc3c(cc2C(N)=[NH2+])CCCC3)c1,-8.3
CNc1nc2c(s1)C[C@]1(C)CC[C@@H]([C@H](C)C(=O)N3CC[NH+](C)CC3)[C@H](O)[C@H]1[C@@H]2C,-9.0
COc1cc(/C=N/N2CC(=O)N3C[C@H]4[NH+]=c5ccccc5=C4C[C@@H]3C2=O)ccc1O,-11.0
Cc1ccc(NC(=O)[C@@H](C)[NH+]2CCC(NS(=O)(=O)c3cccs3)CC2)c(C)c1,-9.4
Cc1ncc(Cn2ccc3c2CCC[C@H]3O)s1,-7.8
Cc1ccc(C)c(OCc2nc(CC[NH3+])cc(=O)[nH]2)c1,-7.9
CC(C)([NH3+])c1noc(COc2cc(Cl)cc(Cl)c2)n1,-7.8
CCOc1ccccc1C1=NO[C@@H]([C@@H]2C(=O)[NH+]=c3ccc(Cl)cc3=C2O)N1,-8.7
Cc1ccc(/C=C2\Oc3c(ccc(O)c3C[NH+]3C[C@@H](C)C[C@H](C)C3)C2=O)o1,-9.2
CN1C[C@@H](S(=O)(=O)NC[C@@H](c2cccs2)c2c[nH]c3ccccc23)C(=O)N(C)C1=O,-10.1
CCOc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N2CCCC[C@H]2CCO3)cc1F,-9.8
Cc1cc(C)c(NC(=O)Cn2ccc3ccc(F)cc32)c(Cl)n1,-9.0
COc1cc(C)ccc1NC(=O)C1=COCCO1,-7.1
Cc1ccsc1CNC(=O)[C@H]1CN(C(=O)c2cnc3c(c(C)nn3C)c2Cl)CC12CC[NH2+]CC2,-10.8
CN(C)C(=O)n1cc(C(=O)[C@@H]2CS[C@@H](c3cccnc3)N2)c2ccc(Cl)cc21,-10.2
NC(=O)[C@@H]1CCC[N@H+]1Cc1cc2c(cc1N)OCCO2,-7.9
CC(C)c1ccc(OCC(=O)NC(=S)Nc2sc3c(c2C(N)=O)CCC3)cc1,-9.2
C[C@H](O)c1ccc(-c2ccc(CNn3cn[nH]c3=S)o2)cc1,-9.0
Cc1ccnc(NC(=O)c2cccnc2Oc2ccc(F)cc2Br)c1,-9.7
O=C1CN(CC2=C[C@@]3(CC2)CCC2=C3CCCC2=O)C(=O)N1,-9.5
C[C@@H]1Oc2ccccc2O[C@H]1C(=O)NNC(=O)c1cc(Br)c[nH]1,-8.5
NS(=O)(=O)c1ccc(Nc2nccs2)cc1,-7.6
Cc1c(C(=O)N[C@H]2CCC[C@H]2n2cc[nH+]c2)nnn1-c1ccc2ncccc2c1,-10.7
O=C(C[N@H+]1CCC[C@H]2CCCC[C@@H]21)N[C@@H]1CCCCNC1=O,-8.7
N[C@@H](C[NH3+])c1ccccc1Oc1ccc(Cl)cc1Cl,-7.4
O=C(N[C@@H]1C(=O)n2c(nc3ccccc32)[C@H](C(=O)c2ccccc2)[C@H]1c1ccc(Cl)cc1)c1ccccc1,-11.5
C=C1CCC[C@]2(C)C[C@H]3OC(=O)[C@@H](C[NH2+]CCc4ccc(F)cc4)[C@H]3C[C@@H]12,-9.8
COc1ccc(Cl)cc1N1C[C@@H](C(=O)Nc2cc(C(=O)NC(C)C)ccc2Cl)CC1=O,-9.6
C[C@@H]1C[C@H](C)CN(S(=O)(=O)Nc2ccc3c(c2)CCN3)C1,-8.7
Cc1c([C@H](C)[NH2+]C2CCOCC2)cnn1-c1ccc(F)cc1F,-8.3
Cc1nnc(NCc2cc(Br)c3c(c2)OCO3)c(C#N)c1C,-8.7
Cc1ccc(-n2ncc3c2NC(=O)C[C@@H]3c2ccc3c(c2)OCO3)cc1,-11.2
CN(Cc1ccco1)c1nc2ccccc2cc1C[NH3+],-8.2
Cc1cnc2c(c1)nc(C(Cl)(Cl)Cl)n2[C@@H](C)C[NH3+],-7.1
CCc1cc2sc(CC(=O)NN)cc2s1,-6.7
COc1ccccc1CN1C(=O)[C@@H]2[C@@H]([C@@H](C)O)[NH2+][C@]3(C(=O)Nc4ccc(Cl)cc43)[C@@H]2C1=O,-10.8
CC[C@H](C)[S@](=O)c1nc2cc(N)ccc2o1,-7.7
O=C(Nc1cc2c(cc1Cl)OCCO2)c1ccc(Cl)nn1,-8.4
N#C[C@@H](NC(=O)c1ccc(Br)o1)c1cccc(Cl)c1Cl,-7.9
O=C(CN1C(=O)C(=O)N(CCC2=CCCCC2)C1=O)N[C@H]1CCS(=O)(=O)C1,-9.5
[NH3+]C[C@H](Sc1nnc2n1CCCCC2)c1ccccc1,-7.8
CC[C@@H](C)Cc1c(C)sc2[nH]c(SCCCC(=O)NC(N)=O)nc(=O)c12,-8.7
C[C@H]1CCCC[C@H]1[N@H+](C)CC[C@H](O)c1ccc(Br)cc1,-7.7
CC1=NN(C(=O)[C@H]2CC(=O)N(c3ccc(C)c(C)c3)C2)[C@@](O)(C(F)(F)F)C1,-10.0
O[C@@H](c1ccccc1)C1CC[NH+](Cc2csc(-c3ncccn3)n2)CC1,-9.4
CN(C)C(=O)Cc1ccc(NC(=O)[C@@](C)([NH3+])C2CC2)cc1,-7.5
Cc1ccc([C@H](CNC(=O)c2cc(=O)c3cc(Br)ccc3o2)[NH+]2CCC(C)CC2)o1,-9.9
Nc1c[nH]cc/c1=N\S(=O)(=O)c1ccccc1C(F)(F)F,-8.4
CCN(CC)c1ccc([C@@H]2c3sc(=O)[nH]c3S[C@@H]3C(=O)N(c4ccc(Cl)cc4)C(=O)[C@H]23)cc1,-9.3
Cc1c(C[NH3+])cnn1-c1nc2ccccc2s1,-7.3
COc1cc([C@@H]2Nc3c(C(=O)NC[C@@H]4CCCO4)cccc3[C@@H]3C=CC[C@H]32)ccc1OC(C)=O,-9.4
C[C@H]([NH3+])[C@@H](c1ccc(Br)cc1)n1cc(Cl)cn1,-6.7
Cn1c(Cl)cnc1CNC(=O)N1CCC([C@@H](O)c2ccc(Cl)cc2)CC1,-9.5
Nc1ccc(C(=O)Nc2ccc(F)c(F)c2)cc1[N+](=O)[O-],-8.8
CCc1cc(C(=O)NN2C(=O)[C@H]3CCCC[C@H]3C2=O)cs1,-8.3
C[C@@H]1CCC[C@H](C)[N@H+]1CCC(=O)N1CCC[C@@H]1C(=O)[O-],-7.1
O=C(NC(=O)c1cccs1)Nc1ccc(OC(F)(F)Cl)cc1,-8.3
Cc1nc2scc(C)n2c(=O)c1S(=O)(=O)[N-]c1ccc(OC(F)(F)F)cc1,-9.3
Cc1ccc(C)c(OCC(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2N2CCOCC2)c1,-10.5
COC(=O)Cc1cnc(NC(=O)C[N@@H+]2CCC3=c4ccccc4=[NH+][C@@H]3C2)s1,-9.2
CNc1nc(CN2CCS(=O)CC2)nc2sc(C)c(C)c12,-8.1
CCN(CC)S(=O)(=O)c1ccc2c(c1)C[C@@H](C(=O)NCc1c(C)nn(C)c1C)N2C(C)=O,-8.3
C[C@H](Sc1ncnc2sccc12)C(=O)Nc1ccccc1C#N,-8.1
CC(C)C[C@H](C(=O)NCc1ccco1)N1CC2=C(C1=O)[C@H](c1ccccc1Cl)NC(=O)N2C,-10.0
O=C(Nc1ccc(Cl)cc1)[C@H]1[C@H]2C(=O)N(c3ccccc3)C(=O)[C@H]2[C@H]2c3ccccc3C=NN21,-10.7
CC(=O)N[C@H](C)C(=O)NNC(=O)c1cc2c(s1)CCCCCC2,-7.9
Cc1cc(F)ccc1NS(=O)(=O)c1ccc2c(c1)C(C)(C)CN2C(=O)C(C)C,-9.7
Cc1cc(C)c(NC(=O)[C@H](C)[NH+]2CCC(C(=O)N3CCOCC3)CC2)c(C)c1,-10.2
Cc1nn([C@H]2CCS(=O)(=O)C2)c2nc(-c3ccco3)cc(C(=O)Nc3nc4ccccc4s3)c12,-10.0
CC1(C)COCCN1[C@H]1CCc2ccccc2[C@@H]1O,-8.5
C[C@H]([NH3+])[C@@H](Sc1nnc2n1CCCCC2)c1ccsc1,-7.8
Cc1cc(NC(=O)C(=O)NC[C@H](c2ccc3c(c2)CCCN3C)[NH+]2CCCCC2)c2ccccc2n1,-12.0
CC1(C)C[C@@]2(CCCN[C@H]2C#N)CCO1,-6.4
CCCOc1c(Cl)cc(C[NH2+][C@H](C)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1OC,-7.5
COc1cccc2c1OCC(C[N@@H+]1CCN(Cc3ccccc3F)[C@H](CCO)C1)=C2,-9.8
Cc1nccc(C[NH2+]Cc2ccc(I)o2)n1,-6.9
CC1(C)N2C[C@H]3[NH+]=c4ccccc4=C3C[C@H]2C(=O)N1[C@@H](CC(N)=O)C(=O)OCc1ccccc1,-9.8
NS(=O)(=O)c1ccc(NC(=O)c2ccoc2)c(Br)c1,-8.0
CC(C)OC(=O)c1c(NC(=O)c2cnn3c2N[C@@H](c2ccco2)C[C@@H]3C(F)(F)F)sc2c1CCCC2,-10.3
Cc1ccc(N[C@H]2CC(=O)N(c3ccc(Br)cc3)C2=O)cc1C,-9.5
CSCC[C@H](NC(N)=O)C(=O)Nc1cc(Cl)ccc1N1CCCCCC1,-7.8
NS(=O)(=O)c1ccc2nc(NC(=O)[C@@H]3COc4ccccc4O3)sc2c1,-10.4
Cc1n[nH]c(C)c1I,-5.1
Cc1c(C(=O)Nc2cccnc2N(C)C)oc2c1C(=O)CC(C)(C)C2,-8.5
Cc1c([C@H](C)[NH3+])oc2c(C)cc(Cl)cc12,-8.0
C[C@@H]1CCC[C@@H](c2noc(-c3ccc(Br)cc3N)n2)C1,-8.6
CCCOc1ccc([C@@H]2CC(=O)C3=C(C2)NC(=O)C[C@@H]3c2cc(Br)ccc2OC)cc1,-9.4
CN(CC(=O)Nc1ccccc1Cl)C(=O)CSC(=[NH2+])NC1CC1,-7.6
CCOc1ccc([C@H]2CC3(CC[NH2+]2)OCCO3)cc1,-7.7
Cn1cc(C[NH2+]Cc2cc(Br)c(Br)o2)cn1,-6.1
C[C@]([NH3+])(C(=O)Nc1cc2c(cc1Cl)NC(=O)CO2)C1CC1,-7.9
CN1CCc2cc([C@@H](CNC(=O)C(=O)NC(C)(C)C)[NH+](C)C)ccc21,-8.9
O=c1cccc(-c2cccc(-c3cc[nH]n3)c2)[nH]1,-8.8
Cc1cc(C)c2c(C)c(C(=O)Nc3sc4c(c3C(=O)N[C@@H]3CCS(=O)(=O)C3)CC[C@@H](C)C4)oc2c1,-10.7
C[C@H]1CC[C@](CO)([NH2+]C[C@@H](O)c2ccc(F)cc2F)CC1,-8.0
Cc1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C(C(=O)c4ccccc4)C=C[N@@H+]2[C@@H]3C(=O)c2ccc(Cl)cc2)cc1,-12.0
C[C@@H]1CCc2c(sc3nnn([C@H](C)C(=O)Nc4ccc(Br)cc4)c(=O)c23)C1,-9.6
O=C(Nc1ccc2c(c1)OCCCO2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-9.4
Nc1ccc(Nc2cccc(I)c2)c2cc[nH+]cc12,-8.9
C[C@@H]1CN(S(=O)(=O)c2ccc(Oc3ccc(S(=O)(=O)N4C[C@@H](C)O[C@@H](C)C4)cc3)cc2)C[C@@H](C)O1,-9.1
COc1c(C(=O)N2C[C@H](C(=O)NCc3cccc(C)c3C)C3(CC[NH2+]CC3)C2)csc1Cl,-11.0
Cc1cc2c(o1)CC(C)(C)C[C@H]2[NH2+][C@@H](C)c1ccn[nH]1,-8.1
CC(C)C[NH2+]Cc1ccc(Oc2ccc(Br)cc2)nn1,-7.2
CC[NH+](CC)Cc1c(O)ccc2c(-c3cc(F)c(F)c(F)c3)noc12,-8.7
CC(C)(C)c1nn(-c2ccccc2Cl)c2c1[C@H](c1ccccc1F)SCC(=O)N2CC(=O)NC1CC1,-10.0
C[C@@H]1C[N@H+](C)[C@H](C)C[C@H]1Nc1cc(S(C)(=O)=O)ccc1F,-8.0
CCCNc1cc(CN2CCO[C@H]3CCCC[C@@H]32)cc[nH+]1,-7.6
CN(Cc1cc2c(s1)c(=O)c(C(=O)NCc1ccc(Cl)cc1)cn2C)C[C@H](O)c1ccco1,-9.2
CC(C)n1cnnc1SCc1nc(N)c2c3c(sc2n1)CCCC3,-9.1
COCc1cc(C)nc2sc3c(c12)N[C@@H](C)N(c1ccc(C)c(Cl)c1)C3=O,-9.0
CCOc1ccc(NC(=O)c2cccc3c2N[C@H](c2cc([N+](=O)[O-])ccc2Cl)[C@@H]2CC=C[C@H]32)cc1,-9.8
COc1cc(/C=C2\SC(=N)N(c3ccc(Cl)cc3)C2=O)cc(OC)c1O,-9.3
O=C(C1=C([O-])C(=O)N(c2nc3ccc(Cl)cc3s2)[C@H]1c1cccnc1)c1ccncc1,-9.8
C[C@H](C(=O)Nc1sccc1C#N)[N@@H+]1CCc2ccccc2C1,-8.6
c1cnc(-n2cncn2)c(N[C@H]2CCCc3sccc32)c1,-7.7
CN(C)S(=O)(=O)c1cccc(C(=O)OCC(=O)NC(=O)c2cccn2C)c1,-8.7
CNc1nc(C)ncc1CBr,-5.5
C[C@@H]1Cc2ccccc2N1C(=O)CSc1nnc(-c2c[nH]c3ccccc23)n1C[C@@H]1CCCO1,-11.1
Nc1nc(Cl)c2c(n1)CCCC2,-7.3
Nc1[nH+]cccc1/C=C\C(=O)[O-],-5.5
CCOc1cc2c(cc1O)/C(=N\OC)C[C@@H]1[C@H]3CC[C@@H](O)[C@]3(C)CC[C@@H]21,-9.1
Cc1ccc(C[N@H+](C)[C@@H](C)C(=O)Nc2ccc(C#N)c(Cl)c2)c(C)c1,-9.0
COCCCN1[C@H](C)CN(C(=O)NCC(C)C)C[C@@H]1C,-6.5
C[C@@]1(O[C@]2(C)[C@@H](CO)O[C@@](C)(O)[C@@](C)(O)[C@]2(C)O)O[C@@H](CO)[C@](C)(O)[C@@](C)(O)[C@@]1(C)O,-9.8
Cn1cc(NS(=O)(=O)c2ccccc2C#CCCO)cn1,-7.9
Fc1ccc(Br)cc1C[NH2+]Cc1cc2c(cc1Br)OCO2,-8.4
CC(C)C[C@@H](CO)NC(=O)[C@@H]1CC[C@H]([NH3+])[C@@H](C)C1,-7.1
CC1CCN(c2ccc(-c3ccc(NC(=O)C[C@H]4CSc5nc6c(c(=O)n54)CCC6)cc3)nn2)CC1,-9.6
OCc1ccc(CN2CCC3=c4ccccc4=[NH+][C@@H]3[C@H]2c2ccc(F)cc2)o1,-9.9
COCc1c(C(=O)NC[C@@H]2C(=O)Nc3ccccc32)c(=O)cc(C)n1Cc1cccc2ccccc12,-10.7
CC[C@H]1COCCN1c1ccc(/C(N)=N/O)c(Cl)c1,-8.0
C[C@H]1CCN(S(=O)(=O)c2ccc(O)cc2)[C@H](C)C1,-7.6
Cc1[nH]c2ccc(NC(=O)c3cccs3)cc2c1[C@H](Nc1cccc[nH+]1)c1ccccn1,-9.7
C[C@@H](C(=O)Nc1ccc(Cl)cc1N)[N@H+](CCC#N)C1CC1,-6.8
CN(C)c1ccc(/C=C(\C#N)C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,-8.6
CC#CC[C@H]1CCCCC[C@@H]1O,-6.8
C[C@H]([NH2+]Cc1cc(F)ccc1Br)c1ccc([N+](=O)[O-])cc1,-8.3
O=C(NCC1CCN(C(=O)/C=C/c2ccco2)CC1)C(=O)Nc1cc2c3c(c1)CCN3C(=O)CC2,-10.3
C[C@H]([NH2+][C@@H](C)c1nncn1C)c1ccc(Br)s1,-6.8
Cc1cc2c(cc1Cl)SC(NNC1=[NH+]CCN1)=NS2(=O)=O,-8.1
O=C(Cc1ccccc1F)NNC(=O)N[C@@H]1CCCc2occc21,-9.3
C[NH+](C)[C@H](CNC=C1C(=O)NC(=S)NC1=O)c1ccccc1Cl,-8.0
[NH3+][C@H]1CCC[C@@H]1NS(=O)(=O)c1ccc(F)c(F)c1F,-7.8
C[C@H]1CCN(S(=O)(=O)C2CC[NH2+]CC2)[C@H](C)C1,-7.0
c1ccc(CC[NH2+][C@@H]2CCCc3c2cnn3-c2ccccn2)cc1,-9.2
C[C@@H]1CCC[N@H+](Cn2nc(-c3ccc(Cl)cc3Cl)[nH]c2=S)C1,-8.5
COC(=O)c1sc2nc(C[N@@H+]3C[C@@H]4C=C[C@H]3C4)ccc2c1NC(=O)c1ccccc1C,-10.0
O=C(CCc1nnc2ccc(N3CCC4(CC3)OCCO4)nn12)NCc1cccnc1,-9.6
OC1CC[NH+](Cc2nnn(-c3cccc(F)c3)c2-c2ccncc2)CC1,-9.2
CNS(=O)(=O)c1cc(N)c2c(c1)CCCC2,-8.2
C[C@@]([NH3+])(C(=O)N1[C@@H](C(=O)[O-])C[C@H]2CCCC[C@H]21)C1CC1,-7.1
Cc1c(C(=O)N(C)C2CC[NH+](C)CC2)oc2c1/C(=N/NC(=O)c1cccnc1)CCC2,-9.7
Cc1ccc(-n2ccc(=O)c(C(=O)Nc3ccc(Cl)c(Cl)c3)n2)cc1,-9.5
CCCN(CC1CC1)C(=O)c1ccc(-n2ncc(C#N)c2N)cc1,-7.6
C[C@H]([NH2+][C@H]1CCOC1=O)c1cc2cc(Br)ccc2o1,-8.1
COc1cc(C[NH+]2CCC3(CC[C@@H](CNC(=O)c4cc(C)nn4C)O3)CC2)ccc1F,-10.4
O=C1/C(=C/Nc2ccc(Br)cc2)S(=O)(=O)N(Cc2ccc(F)cc2)c2ccsc21,-9.7
Cc1ccc(CN2CC[N@H+](Cc3nc4ccccc4nc3C)C[C@@H]2CCO)cc1,-9.8
Cc1c(C(=O)c2ccco2)c([O-])n([C@@H](C)c2ccccc2)c(=O)c1C#N,-8.2
N#CC1(NS(=O)(=O)c2sccc2Br)CCCCCCC1,-7.1
CS(=O)(=O)c1ccc(OCc2cccnc2NN)cc1,-8.3
Cc1ccc(C)c([C@H]2C[C@@H]3C(=O)NN=CN3N2)c1,-8.3
Cc1ccc(NC(=O)c2nc(-c3cccs3)oc2C)c(O)c1,-9.1
Cc1cc(C)c2c(C)c(C(=O)NC[C@H](c3ccccc3)[NH+](C)C)oc2c1,-9.3
Cc1ccc([C@H]2OCC3(CO)CO[C@H](c4ccc(C)cc4)[NH+]23)cc1,-8.6
