SMILES,docking_score
O=C(NC1CCOCC1)c1ccc(-c2cc(-c3cn[nH]c3-c3ccccn3)ccn2)cc1,-10.5
Cc1cccc(-c2nn3c(c2-c2ccc4ncn(CCCN5CCOCC5)c4c2)CCC3)n1,-11.8
O=C([O-])c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1,-11.3
Cc1cccc(-c2nn3c(c2-c2ccc4ncn(C)c4c2)CCC3)n1,-11.8
Cc1cccc(-c2nc(CNc3cccc(C(N)=O)c3)[nH]c2-c2ccc3c(c2)OCO3)n1,-11.7
c1ccc(-c2nn3c(c2-c2ccnc4cc(OCCN5CCOCC5)ccc24)CCC3)nc1,-11.0
CC(=O)N1CCN(c2[nH]c(-c3ccc4ncnn4c3)c(-c3ccc(F)c(C)n3)[nH+]2)CC1,-11.3
Cc1cccc(-c2nc(CNc3ccc(C(N)=O)cc3)[nH]c2C2=CC=C3OCO[C@H]3C2)n1,-11.2
OCc1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,-11.0
C[NH+]1CCN(CCOc2ccc3c(-c4c(-c5ccccn5)nn5c4CCC5)ccnc3c2)CC1,-11.0
Cc1cccc(-c2nc(C)cc(Nc3ccncc3)n2)n1,-10.0
c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(C[NH2+][C@@H]4CCCOC4)cc3)c2)nc1,-10.5
O=C([O-])c1ccc(-c2nc(C3=CC=C4OCO[C@H]4C3)c(-c3ccccn3)[nH]2)cc1,-10.6
COc1cccc(/N=c2\cc(Oc3cc(C)c(C)nc3-c3ccccn3)cc[nH]2)c1,-11.0
Cc1cccc(-c2cn(Cc3cccc(C(N)=O)c3)nc2-c2ccc3ncccc3c2)n1,-12.3
CC(=[OH+])/N=c1\[nH]c(-c2ccc3ncnn3c2)c(-c2cccc(C)n2)[nH]1,-10.3
C[NH+](C)CCCn1cnc2cc(-c3c(-c4ccccn4)nn4c3CCC4)ccc21,-8.6
Cc1cccc(-c2nc(NCc3ccc(C#N)cc3)[nH]c2-c2ccc3c(c2)OCO3)n1,-11.3
c1ccc(-c2[nH]ncc2-c2ccnc(-c3ccc(OCC[NH+]4CCCC4)cc3)c2)nc1,-9.9
CC(=O)/N=c1/[nH]c(-c2ccc3nccnc3c2)c(-c2ccc(F)c(C)n2)[nH]1,-11.3
Cc1cccc(-c2nn3c(c2-c2ccc4[nH]cnc4c2)CCC3)n1,-11.3
Brc1cccc(-c2n[nH]cc2-c2ccnc3ccccc23)n1,-11.0
C[NH+](C)CCNC(=O)Nc1ccc2c(-c3c(-c4ccccn4)nn4c3CCC4)ccnc2c1,-11.2
CCc1cccc(-c2nc(CNc3ccc(C#N)cc3)[nH]c2C2=C[C@@H]3NCC=N[C@@H]3C=C2)n1,-10.9
COc1cccc(Nc2cc(Oc3cc(C)c(C)nc3-c3ccccn3)cc[nH+]2)c1,-10.6
Cc1nc(-c2nc(N)[nH]c2-c2ccc3nccnc3c2)ccc1F,-11.1
Cn1c(-c2ccc3nccnc3c2)c(-c2ccccn2)c(=O)n1C,-10.1
O=C(c1ccc(-c2cc(-c3cn[nH]c3-c3ccccn3)ccn2)cc1)N1CCOCC1,-10.7
CC(=[OH+])/N=c1/[nH]c(-c2ccc3nccnc3c2)c(-c2ccc(F)c(C)n2)[nH]1,-11.4
c1ccc(-c2[nH]ncc2-c2ccnc(-c3ccc(C[NH2+][C@H]4CCCOC4)cc3)c2)nc1,-10.4
FC(F)(F)c1cccc(-c2[nH]ncc2-c2ccnc3ccccc23)c1,-11.9
Cc1nc(-c2nc(N3CCN(S(C)(=O)=O)CC3)[nH]c2-c2ccc3ncnn3c2)ccc1F,-11.3
Cc1cccc(-c2[nH]c(CNc3ccc(C(N)=O)cc3)nc2C2=C[C@@H]3NCC=N[C@@H]3C=C2)n1,-10.9
O=C(Nc1ccc(-c2cc(-c3cn[nH]c3-c3ccccn3)ccn2)cc1)C1CCOCC1,-10.5
C#Cc1ccc(CNc2[nH]c(-c3cccc(C)n3)c(C3=CC=C4OCO[C@H]4C3)[nH+]2)cc1,-10.8
Cc1nc(-c2[nH]c(N)nc2-c2ccc3nccnc3c2)ccc1F,-11.1
O=C(NCCCN1CCCC1=O)c1cnccc1Nc1nc(-c2cc(Br)ccc2F)nc2nccnc12,-11.9
CCc1cccc(-c2nc(CNc3ccc(C#N)cc3)[nH]c2C2=C[C@H]3NCC=N[C@H]3C=C2)n1,-10.3
O=C(c1ccc(-c2cc(-c3cn[nH]c3-c3ccccn3)ccn2)cc1)N1CCCC1,-11.2
Cc1cccc(-c2[nH]c(CNc3ccc(C(N)=O)cc3)nc2C2=C[C@@H]3NCC=N[C@H]3C=C2)n1,-11.2
Cc1cccc(-c2[nH]c(CNc3ccc(C(N)=O)cc3)nc2C2=C[C@@H]3N=CCN[C@@H]3C=C2)n1,-10.6
CC(=O)N1CCN(c2nc(-c3ccc4ncnn4c3)c(-c3ccc(F)c(C)n3)[nH]2)CC1,-11.4
c1ccc(-c2[nH]ncc2-c2ccnc(-c3ccc(C[NH2+][C@@H]4CCCOC4)cc3)c2)nc1,-10.2
CN(C(=O)c1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1)C1CCOCC1,-10.1
COc1ccccc1Nc1cc(Oc2cc(C)c(C)nc2-c2ccccn2)ccn1,-10.4
c1ccc(-c2n[nH]c(C3CC3)c2-c2ccnc3ccccc23)nc1,-10.2
Cc1nc(-c2[nH]c(N3CCCCC3)nc2-c2ccc3ncnn3c2)ccc1F,-11.2
Cc1cccc(-c2nc(Cc3cccc(C(N)=O)c3)[nH]c2-c2ccc3nccnc3c2)n1,-11.7
Cc1cc(Nc2nc(-c3cccc(C)n3)nc3ccccc23)ccn1,-10.8
c1ccc(-c2[nH]ncc2-c2ccnc(-c3ccc(C[NH+]4CCCC4)cc3)c2)nc1,-10.0
Cc1cccc(-c2[nH]c(CNc3ccc(C(N)=O)cc3)nc2C2=C[C@H]3N=CCN[C@H]3C=C2)n1,-10.6
Cc1cc(Oc2cc[nH]/c(=N\c3cccc(N4CCOCC4)c3)c2)c(-c2ccccn2)nc1C,-10.2
Cc1cccc(-c2[nH]c(CNc3ccc(C(N)=O)cc3)nc2C2=C[C@@H]3N=CCN[C@H]3C=C2)n1,-11.1
Cc1cccc(-c2nc(Cc3cccc(C#N)c3)[nH]c2-c2ccc3ncccc3c2)n1,-11.4
c1ccc(-c2[nH]ncc2-c2ccc3ncccc3n2)nc1,-10.4
FC(F)(F)c1cccc(-c2n[nH]cc2-c2ccnc3ccccc23)c1,-12.1
Cc1csc(-c2nc(Nc3ccncc3)c3ccccc3n2)n1,-10.0
Cc1cccc(-c2n[nH]cc2-c2ccc(Cl)cc2)n1,-9.8
c1ccc(-c2[nH]nc(C3CC3)c2-c2ccnc3ccccc23)nc1,-8.8
Cc1cc(Oc2cc[nH]/c(=N/c3cccc(N4CCOCC4)c3)c2)c(-c2ccccn2)nc1C,-11.7
O=C(c1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1)N1CCCC1,-11.1
Cc1cccc(-c2nn3c(c2-c2ccc(F)c(F)c2)CCC3)n1,-11.1
c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(CN4CCOCC4)cc3)c2)nc1,-10.4
