SMILES,docking_score
C[C@@H](/N=C1/C(=O)C(=O)[C@H]1N=c1cc[nH]cc1)c1cccc(O)c1,-7.8
C[NH+]1CCN(c2ccc(Nc3cc[nH+]c4ccc(-c5ccc(Cl)cc5)cc34)cc2)CC1,-10.2
Nc1nc(Nc2ccc3n[nH]c(-c4ccc[nH]4)c3c2)cc[nH+]1,-8.5
O=c1[nH]c(Cc2ccccc2)nc2[nH]c(-c3ccnc(/C=C/c4ccccc4)c3)cc12,-10.2
N#CC1=C(N)[C@H]2Cc3cc4c(cc3O[C@@H]2CC1=N)OCCO4,-7.9
NC(=O)[C@@H](/N=C1/C(=O)C(=O)[C@H]1Nc1ccncc1)c1cccc(O)c1,-8.0
O=C(Nc1nc(C(=O)NC2CC[NH+](Cc3ccccc3)CC2)cs1)c1ccc2cc3n(c2c1)C1(CCC1)CNC3=O,-9.9
Nc1nn(-c2cccc(-c3ccc4c(c3)NC(=O)C4)c2)cc1-c1ccc2c(c1)CCNC2=O,-11.1
NC(=O)[C@@H](/N=C1/C(=O)C(=O)[C@H]1Nc1cc[nH+]cc1)c1cccc(O)c1,-7.9
C[C@@H]1CNC(=O)c2[nH]c3ccc(C(=O)Nc4cccnc4)cc3c21,-8.7
C[C@H]1CNC(=O)c2cc3ccc(C(=O)Nc4nc(C(=O)NC5CCOCC5)cs4)cc3n21,-9.3
N#CC1=C(N)[C@H]2Cc3cc4c(cc3O[C@H]2CC1=N)OCCO4,-7.9
N#CC1=C(N)[C@@H]2Cc3ccc(O)cc3O[C@@H]2CC1=N,-7.3
C[C@@H](/N=C1\C(=O)C(=O)[C@H]1Nc1ccncc1)c1cccc(O)c1,-8.7
NC(=O)[C@@H](/N=C1\C(=O)C(=O)[C@H]1N=c1cc[nH]cc1)c1cccc(O)c1,-8.4
C[C@H]1CNC(=O)c2cc3ccc(C(=O)Nc4nc(C(=O)NCC(C)(C)C)cs4)cc3n21,-9.1
C[C@@H](/N=C1\C(=O)C(=O)[C@H]1/N=c1\cc[nH]c(Nc2ccncn2)c1)c1ccccc1,-8.9
Nc1ncc2c(n1)c(-c1cc(-c3cc4ccccc4s3)c3[nH]ncc3c1)cn2CCC(=O)[O-],-10.1
C[C@H](/N=C1/C(=O)C(=O)[C@H]1Nc1ccncc1)c1cccc(O)c1,-8.1
C[C@H]1CNc2c(sc3ccc4nc(-c5ccncc5)ccc4c23)C(=O)N1,-9.6
C[NH+]1CCN(c2ccc(Nc3cc[nH+]c4ccc(-c5ccc(Br)cc5)cc34)cc2)CC1,-10.2
Nc1nc(Nc2ccc3n[nH]c(-c4cc5ccccc5s4)c3c2)cc[nH+]1,-9.2
COc1ccc(-c2cc(-c3cc4c(=O)[nH]cnc4[nH]3)ccn2)cc1,-9.0
C[C@@H](/N=C1\C(=O)C(=O)[C@H]1Nc1cc[nH+]cc1)c1cccc(O)c1,-8.5
C[NH+](C)CCOc1ccc(/C=C/c2cc(-c3cc4c(=O)[nH]cnc4[nH]3)ccn2)cc1,-8.8
N#CC1=C(N)[C@H]2Cc3cc(O)c([C@H]4COCCO4)cc3O[C@@H]2[CH-]C1=[NH2+],-8.2
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,-7.9
N#CC1=C(N)[C@@H]2Cc3cc(O)c([C@@H]4COCCO4)cc3O[C@@H]2CC1=N,-7.7
Nc1nc(Nc2ccc3[nH]nc(-c4cc5ccccc5s4)c3c2)cc[nH+]1,-9.7
Nc1nccc(Nc2cc(-c3ccc4ccccc4c3)c3n[nH]cc3c2)n1,-9.4
C[NH+](C)CCOc1ccc(/C=C/C2=C[C-](C3=NC4=NC=[NH+]C(=O)C4=C3)C=CN2)cc1,-8.7
N#CC1=C(N)[C@@H]2Cc3cc(O)c([C@H]4COCCO4)cc3O[C@H]2CC1=N,-8.2
N#CC1=C(N)[C@H]2Cc3cc(O)c([C@@H]4COCCO4)cc3O[C@@H]2CC1=N,-8.3
O=C1NCCc2[nH]c(-c3ccnc(-c4cc5ccccc5s4)c3)cc21,-9.5
Nc1nc(Nc2ccc3n[nH]c(-c4ccc5ccccc5c4)c3c2)cc[nH+]1,-10.1
COc1ccc2[nH]c3c(c2c1)[C@@H]1CC[N@@H+](C1)[C@H]3C(=O)[O-],-7.5
[NH3+]C[C@H]1CNC(=O)c2cc3ccc(C(=O)Nc4nccs4)cc3n2C1,-9.0
Nc1nccc(Nc2ccc3n[nH]c(-c4ccc5ccccc5c4)c3c2)n1,-9.8
[NH3+]C[C@@H]1Cc2c([nH]c3ccc(C(=O)Nc4cccnc4)cc23)C(=O)N1,-9.6
N#CC1=C(N)[C@H]2Cc3ccc(O)cc3O[C@@H]2CC1=N,-8.1
C[C@@H](/N=C1/C(=O)C(=O)[C@H]1/[NH+]=c1\cc[nH]c(Nc2ccncn2)c1)c1ccccc1,-8.4
NC(=O)[C@H](/N=C1/C(=O)C(=O)[C@H]1Nc1ccncc1)c1cccc(O)c1,-8.3
CN1CCN(c2ccc(Nc3cc[nH+]c4ccc(-c5ccc(Cl)cc5)cc34)cc2)CC1,-10.2
O=C(NC1CC1)c1ccc(-c2cc(-c3cc4c([nH]3)CCNC4=O)ccn2)cc1,-9.4
C[C@H]1CNC(=O)c2cc3ccc(C(=O)Nc4nc(C(=O)NC5CC[NH+](CC(C)(C)C)CC5)cs4)cc3n21,-9.0
C[C@H]1CNC(=O)c2[nH]c3ccc(C(=O)Nc4cccnc4)cc3c21,-9.4
C[C@@H]1CNC(=O)c2[nH]c3ccc(C(=O)Nc4ccc(C(N)=O)cc4)cc3c21,-9.8
O=C(NCc1ccccc1)c1ccc(-c2cc(-c3cc4c([nH]3)CCNC4=O)ccn2)cc1,-10.3
O=C([O-])c1ccc(-c2cc(-c3cc4c([nH]3)CCNC4=O)ccn2)cc1,-9.4
N#CC1=C(N)[C@H]2Cc3cc(O)c(O)cc3O[C@@H]2[CH-]C1=[NH2+],-8.0
[NH3+]C[C@@H]1CNC(=O)c2cc3ccc(C(=O)Nc4cccnc4)cc3n2C1,-9.5
Nc1nccc(Nc2ccc3[nH]nc(-c4ccc[nH]4)c3c2)n1,-8.3
C[C@H]1CNc2c(sc3ccc4nc(-c5cncnc5)ccc4c23)C(=O)N1,-9.4
C[C@@H]1CNC(=O)c2[nH]c3ccc(C(=O)Nc4cnccn4)cc3c21,-8.3
COc1ccc2sc3c(c2c1)NC[C@@H](C[NH3+])NC3=O,-7.8
N#CC1=C(N)[C@@H]2Cc3cc(O)c(O)cc3O[C@@H]2CC1=N,-7.1
C[C@H]1CNc2c(sc3ccc4nc(-c5ccccc5F)ccc4c23)C(=O)N1,-10.1
NC(=O)[C@H](/N=C1\C(=O)C(=O)[C@H]1N=c1cc[nH]cc1)c1cccc(O)c1,-8.3
O=C1NCCc2[nH]c(-c3ccnc(/C=C/c4ccccc4)c3)cc21,-9.5
N#CC1=C(N)[C@@H]2Cc3cc(O)c([C@@H]4COCCO4)cc3O[C@@H]2[CH-]C1=[NH2+],-7.3
N#CC1=C(N)[C@@H]2Cc3ccc(O)cc3O[C@H]2CC1=N,-8.4
Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1,-7.4
O=C(Nc1cccnc1)c1ccc2cc3n(c2c1)CCCNC3=O,-9.1
N#CC1=C(N)[C@H]2Cc3ccc(O)cc3O[C@H]2[CH-]C1=[NH2+],-7.8
C[C@H]1CNc2c(sc3ccc4nc(Cl)ccc4c23)C(=O)N1,-9.0
COc1ccc2[nH]c3c(c2c1)[C@H]1CC[N@H+](C1)[C@@H]3C(=O)[O-],-8.1
Nc1nccc(Nc2ccc3n[nH]c(-c4cc5ccccc5s4)c3c2)n1,-9.2
COc1ccc2sc3c(c2c1)CCCNC3=O,-7.5
C[C@H]1CNC(=O)c2[nH]c3ccc(C(=O)Nc4nc(C(=O)NCC[NH3+])cs4)cc3c21,-9.2
N#CC1=C(N)[C@@H]2Cc3cc4c(cc3O[C@H]2CC1=N)OCCO4,-8.0
COc1ccc2sc3c(c2c1)NC[C@@H](C[NH2+]Cc1ccccc1)NC3=O,-8.8
Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(-c3ccc(C(=O)NCCO)cc3)ccnc21,-9.6
C[C@@H](/N=C1\C(=O)C(=O)[C@H]1/[NH+]=c1\cc[nH]c(Nc2ccncn2)c1)c1ccccc1,-8.9
