SMILES,docking_score
CC(C)c1ccccc1SC1=CC=C(/C=C/C(=O)N2CCC(C(=O)[O-])CC2)[C@H](F)[C@H]1F,-8.7
O=C(NC[C@H](NC(=O)c1c(Cl)cc2c(c1Cl)CCN(C(=O)c1ccc(Cl)cc1)C2)C(=O)[O-])c1ccccc1,-8.9
O=C(NC[C@H](NC(=O)c1c(Cl)cc2c(c1Cl)CCN(C(=O)c1ccc3ccoc3c1)C2)C(=O)[O-])c1cccs1,-8.1
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)NC)N(Cc4ccc5c(c4)OCO5)C(=O)O3)[C@H]21,-8.9
O=C(/C=C/c1ccc(Sc2ccccc2OCc2c[nH]cn2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-8.6
O=C([O-])C1CCN(C(=O)/C=C/c2ccc(Sc3ccc4c(c3)OCCO4)c(C(F)(F)F)c2C(F)(F)F)CC1,-8.8
COc1ccccc1Sc1ccc(-c2cc[nH+]c(N3CCCN(C(C)=O)CC3)c2)cc1C(F)(F)F,-8.6
CC(=O)OC(C)(C)/C=C/C(=O)[C@@](C)(O)[C@@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,-8.2
O=C(NC[C@H](NC(=O)c1c(Cl)cc2c(c1Cl)CCN(C(=O)/C=C/c1ccco1)C2)C(=O)[O-])c1cccs1,-7.6
COc1ccccc1Sc1ccc(-c2ccnc(N3CCCN(C(C)=O)CC3)c2)cc1C(F)(F)F,-8.8
CC(C)c1ccccc1Sc1ccc(/C=C/C(=O)N2CC=C[C@@H]2C(=O)[O-])cc1C(F)(F)F,-8.6
CC(=O)OC(C)(C)/C=C/C(=O)[C@@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,-8.7
O=C(/C=C/c1ccccc1Sc1ccc(Cl)cc1Cl)NCCCn1ccnc1,-8.8
O=C(N[C@@H](Cc1c[nH]cn1)C(=O)[O-])c1c(F)cccc1Cl,-7.9
O=C(/C=C/c1ccc(Sc2ccc(Cl)cc2Cl)c(Cl)c1)N1CCN(c2cccc[nH+]2)CC1,-8.6
O=C(/C=C/c1ccc(Sc2ccccc2OC2CC[NH2+]CC2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-8.5
O=C(NC[C@H](NC(=O)c1c(Cl)cc2c(c1Cl)CCN(C(=O)c1cc3ccccc3o1)C2)C(=O)[O-])c1cccs1,-8.0
O=C([O-])[C@H]1CCCN(c2cc(-c3ccc(Sc4ccc5c(c4)OCCO5)c(C(F)(F)F)c3)ccn2)C1,-8.9
O=C(/C=C/c1ccc(Sc2ccccc2CN2CCN(Cc3ccc4c(c3)OCO4)CC2)c(Cl)c1)N1CCOCC1,-8.6
C[NH+]1CCC(Nc2cccc(Sc3ccc(/C=C/C(=O)N4CCOCC4)c(C(F)(F)F)c3C(F)(F)F)c2)CC1,-8.0
CC(C)c1ccccc1Sc1ccc(/C=C/C(=O)N2CCO[C@@H](c3nnn[n-]3)C2)cc1[N+](=O)[O-],-8.8
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(c1nc(C(=O)[O-])co1)C[C@H]2c1ccc(C#N)cc1,-9.2
CN1CCN(c2ccccc2Sc2ccc([C@@H]3C[C@H]3C(=O)NCCCN3CCCC3=O)cc2C(F)(F)F)CC1,-8.2
C[C@@]1(Cc2ccc(Br)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2ncc(S(=O)(=O)N3CCNCC3)n21,-10.0
O=C(NCCCN1CCCC1=O)[C@@H]1C[C@@H]1c1ccc(Sc2ccccc2N2CCOCC2)c(C(F)(F)F)c1,-8.1
CC(C)c1ccccc1Sc1ccc([C@@H]2C[C@H]2C(=O)NCCCN2CCCC2=O)c(Cl)c1Cl,-8.5
CC(=O)N1CCCN(c2cc(-c3ccc(Sc4ccc5c(c4)OCCO5)c(C(F)(F)F)c3)ccn2)CC1,-9.4
O=C([O-])[C@@H]1CCCN(c2cc(-c3ccc(Sc4ccc5c(c4)OCCO5)c(C(F)(F)F)c3)cc[nH+]2)C1,-9.0
CC(C)c1ccccc1Sc1ccc(-c2cc(N3CCOCC3)ncn2)cc1C(F)(F)F,-8.9
CC(C)c1ccccc1Sc1ccc([C@@H]2C[C@@H]2C(=O)NCCCC(=O)[O-])c(Cl)c1Cl,-7.7
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(c1ccc(-c3nnn[n-]3)c[nH+]1)C[C@H]2c1ccc(C#N)cc1,-7.9
CC(=O)N1CCN(c2nc(-c3ccc(Sc4ccccc4C(C)C)c(C(F)(F)F)c3)co2)CC1,-9.0
CC(C)c1ccccc1Sc1ccc(-c2ccnc(N3CCC[C@@H](C(=O)[O-])C3)c2)cc1C(F)(F)F,-9.2
O=C(/C=C/c1ccc(Sc2ccccc2OC2CCSCC2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-8.4
CC(C)c1ccccc1Sc1ccc(-c2cc(N3CCC(c4nnn[nH]4)CC3)ncn2)cc1C(F)(F)F,-9.4
CC(C)C[C@H]1C(=O)N([C@@H](Cc2ccc3ccccc3c2)C(N)=O)CC[C@@H](C)N1C(=O)Cc1ccc2ncccc2c1,-9.8
CC(C)c1ccccc1Sc1ccc([C@H]2C[C@@H]2C(=O)NCCCC(=O)[O-])c(Cl)c1Cl,-7.7
C[C@@]1(Cc2ccc(Br)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2ncc(S(=O)(=O)N3CCCCC3)n21,-10.0
CNC(=O)N1CCN(C(=O)/C=C/c2ccc(Sc3ccccc3C(C)C)c([N+](=O)[O-])c2)CC1,-9.1
CC(C)c1ccccc1Sc1ccc(-c2cc[nH+]c(N3CCC[C@H](C(=O)[O-])C3)c2)cc1C(F)(F)F,-8.9
CCN(C)c1cc(-c2ccc(Sc3ccccc3C(C)C)c(C(F)(F)F)c2)ncn1,-8.4
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-])c1c(Cl)cc2c(c1Cl)CCN(C(=O)c1ccc(Cl)cc1)C2,-8.9
Nc1cccc(Sc2ccc(/C=C/C(=O)N3CCOCC3)c(C(F)(F)F)c2C(F)(F)F)c1,-8.5
O=C(/C=C/c1ccc(Sc2ccccc2NCCCN2CCOCC2)c(Cl)c1)N1CCOCC1,-6.7
CC(C)c1ccccc1Sc1ccc(-c2ccnc(N3CCC[C@H](C(=O)[O-])C3)c2)cc1C(F)(F)F,-8.9
C[N@@H+]1[C@@H]2CC[C@H]1C[C@@H](Nc1cccc(Sc3ccc(/C=C/C(=O)N4CCOCC4)c(C(F)(F)F)c3C(F)(F)F)c1)C2,-7.9
CC(C)c1ccccc1Sc1ccc(-c2cc(N3CCC[C@@H](c4nnn[n-]4)C3)ncn2)cc1C(F)(F)F,-9.4
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(c1nc3cc(C(=O)[O-])ccc3o1)C[C@H]2c1ccc(C#N)cc1,-8.3
CC(C)c1ccccc1SC1=CC=C(/C=C/C(=O)N2CCC(C(=O)[O-])CC2)[C@@H](F)[C@@H]1F,-8.9
O=C([O-])[C@@H]1CCCN(c2ccccc2Sc2ccc([C@@H]3C[C@@H]3C(=O)NCCCN3CCCC3=O)c(Cl)c2Cl)C1,-8.8
CC(=O)OC(C)(C)/C=C/C(=O)[C@@](C)(O)[C@@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,-8.5
CC(C)c1ccccc1Sc1ccc([C@@H]2C[C@H]2C(=O)N2CCC[C@@H](C(=O)[O-])C2)c(Cl)c1Cl,-8.4
O=C([O-])[C@H]1CCCN(c2ccccc2Sc2ccc([C@@H]3C[C@H]3C(=O)NCCCN3CCCC3=O)c(Cl)c2Cl)C1,-7.6
CC(C)c1ccccc1Sc1ccc(-c2cc(N3CCC[C@H](c4nnn[nH]4)C3)ncn2)cc1C(F)(F)F,-9.3
C[C@@]1(Cc2ccccc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2ccccc21,-10.1
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12C[NH2+]C[C@@H]2c1ccc(C#N)cc1,-8.0
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(c1ccc(C(=O)[O-])cn1)C[C@H]2c1ccc(C#N)cc1,-7.3
N#Cc1ccc(-c2cccc(CN[C@H]3C[C@H]4C(=O)N(c5cc(Cl)cc(Cl)c5)C(=O)N4C3)c2)cc1,-9.6
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(c1ccc(C#N)nc1)C[C@H]2c1ccc(C#N)cc1,-7.5
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(c1ncc(C(=O)[O-])cn1)C[C@H]2c1ccc(C#N)cc1,-7.5
CC(C)c1ccccc1Sc1ccc(-c2cc(N3CCC(c4nnn[n-]4)CC3)ncn2)cc1C(F)(F)F,-9.4
CC(C)c1ccccc1Sc1ccc(-c2cc(N3CCC[C@H](C(=O)[O-])C3)ncn2)cc1C(F)(F)F,-8.8
CC(=O)N1CCN(C(=O)/C=C/C2=CC[C@@H](Sc3ccccc3C(C)C)C([N+](=O)[O-])=C2)CC1,-9.2
Cn1ccc2cc(Sc3ccc(/C=C/C(=O)N4CCC(C(=O)[O-])CC4)c(Cl)c3Cl)ccc21,-8.4
CC(C)c1ccccc1Sc1ccc([C@H]2C[C@H]2C(=O)NCCCN2CCCC2=O)c(Cl)c1Cl,-8.3
O=C(NC[C@H](NC(=O)c1c(Cl)cc2c(c1Cl)CCN(C(=O)c1ccc3c(c1)OCC3)C2)C(=O)[O-])c1cccs1,-8.2
O=C(/C=C/c1ccc(Sc2cccc(OC3CCCCC3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-9.1
O=C(NCCCN1CCCC1=O)[C@H]1C[C@@H]1c1ccc(Sc2ccccc2N2CCCC2)c(C(F)(F)F)c1,-8.1
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(c1cc[nH+]c(C(=O)[O-])c1)C[C@H]2c1ccc(C#N)cc1,-7.8
O=C(/C=C/c1ccc(Sc2cccc(OCc3c[nH]c[nH+]3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-8.5
CC(=O)N1CCN(c2cc(-c3ccc(Sc4ccccc4C(C)C)c(C(F)(F)F)c3)ncn2)CC1,-9.3
O=C(/C=C/c1ccc(Sc2ccccc2OC2CCCCC2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-9.2
CC(C)c1ccccc1Sc1ccc(-c2cc[nH+]c(N3CCC(c4nnn[n-]4)CC3)c2)cc1C(F)(F)F,-9.4
CC(C)c1ccccc1Sc1ccc(-c2cc[nH+]c(N3CCC[C@@H](C(=O)[O-])C3)c2)cc1C(F)(F)F,-9.2
O=C(/C=C/c1ccc(Sc2ccccc2NCCC[NH+]2CCOCC2)c(Cl)c1)N1CCOCC1,-6.4
O=C(NCCCN1CCCC1=O)[C@@H]1C[C@H]1c1ccc(Sc2ccccc2N2CCOCC2)c(C(F)(F)F)c1,-8.1
O=C(/C=C/c1ccccc1Sc1ccc(Cl)cc1Cl)NCCCn1cc[nH+]c1,-8.7
CC(C)c1ccccc1Sc1ccc(-c2cc(N3CCC[C@@H](c4nnn[nH]4)C3)ncn2)cc1C(F)(F)F,-9.4
O=CN1CCN(Cc2ccccc2Sc2ccc(/C=C/C(=O)N3CCOCC3)cc2Cl)CC1,-7.4
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(c1cc(C(=O)[O-])[nH+]cn1)C[C@H]2c1ccc(C#N)cc1,-7.5
O=C(/C=C/c1ccc(Sc2ccccc2OCc2c[nH]c[nH+]2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-8.6
O=C(/C=C/c1ccc(Sc2ccccc2OCc2cccnc2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-8.8
CC(C)c1ccccc1Sc1ccc(/C=C/C(=O)N2CCC(=O)CC2)cc1[N+](=O)[O-],-8.8
CC(=O)NC[C@H](NC(=O)c1c(Cl)cc2c(c1Cl)CCN(C(=O)c1ccc(Cl)cc1)C2)C(=O)[O-],-7.4
O=C(/C=C/c1ccc(Sc2cccc(OC3CCOCC3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-8.6
CC(=O)N1CCN(c2cc(-c3ccc(Sc4ccccc4C(C)C)c(C(F)(F)F)c3)ccn2)CC1,-9.3
O=C(NC[C@H](NC(=O)c1c(Cl)cc(CC[C@H](O)c2cccc(O)c2)cc1Cl)C(=O)[O-])c1cccs1,-8.4
C[C@]1(Cc2ccccc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2ccccc21,-9.3
O=C(NC[C@H](NC(=O)c1c(Cl)cc(CC[C@@H](O)c2cccc(O)c2)cc1Cl)C(=O)[O-])c1cccs1,-8.6
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@@]1(C)Cc1ccc(Br)cc1,-9.9
CC(C)c1ccccc1Sc1ccc([C@H]2C[C@@H]2C(=O)N2CCC[C@H](C(=O)[O-])C2)c(Cl)c1Cl,-9.1
O=C(/C=C/c1ccc(Sc2ccccc2/C=C/C(=O)N2CCOCC2)c(Cl)c1)N1CCOCC1,-7.8
O=C(NCCCN1CCCC1=O)[C@@H]1C[C@@H]1c1ccc(Sc2ccccc2N2CCCC2)c(C(F)(F)F)c1,-8.5
CC(=O)N1CCN(c2cc(-c3ccc(Sc4ccccc4C(C)C)c(C(F)(F)F)c3)cc[nH+]2)CC1,-9.3
O=C(/C=C/c1ccc(Sc2ccccc2CN2CC[NH+](Cc3ccc4c(c3)OCO4)CC2)c(Cl)c1)N1CCOCC1,-8.6
O=C(/C=C/c1ccc(Sc2ccc3c(c2)OCCO3)c(C(F)(F)F)c1)N1CCOCC1,-8.5
O=C(/C=C/c1ccc(Sc2ccccc2OCc2cccs2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-8.3
O=C(/C=C/c1ccc(Sc2cccc(OC3CC[NH2+]CC3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-8.5
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(S(=O)(=O)c1ccc(C(=O)[O-])cc1)C[C@H]2c1ccc(C#N)cc1,-9.9
CC(C)c1ccccc1Sc1ccc(-c2ccnc(N3CCC(c4nnn[n-]4)CC3)c2)cc1C(F)(F)F,-9.4
CC(=O)OC(C)(C)/C=C/C(=O)[C@@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,-8.4
CC(C)c1ccccc1Sc1ccc(-c2cc(N3CCOCC3)nc[nH+]2)cc1C(F)(F)F,-8.9
C[NH+]1CCN(c2ccccc2Sc2ccc([C@H]3C[C@H]3C(=O)NCCCN3CCCC3=O)cc2C(F)(F)F)CC1,-8.2
Clc1ccc(Sc2ccccc2NCCCN2CCOCC2)c(Cl)c1,-7.9
CC(C)c1ccccc1Sc1ccc(-c2cc(N3CCC[C@@H](c4nn[nH]n4)C3)ncn2)cc1C(F)(F)F,-9.4
O=C1[C@@H]2C[C@H](SCc3cccc(-c4ccc(Br)cc4)c3)CN2C(=O)N1c1cc(Cl)cc(Cl)c1,-9.3
CNC(=O)[C@H](Cc1ccc2ccccc2c1)N1CCC(=O)N(Cc2ccc(N(C)C)cc2)[C@@H](CC(C)C)C1=O,-9.3
CC(C)C[C@H]1C(=O)N([C@@H](Cc2ccc3ccccc3c2)C(N)=O)CC[C@@H](C)N1C(=O)Cc1cnc2ccccc2c1,-9.9
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)OC)N(Cc4ccc(O)c(OC)c4)C(=O)O3)[C@H]21,-8.3
C[C@@]1(Cc2ccc(Br)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2ncc(S(=O)(=O)N3CC[NH2+]CC3)n21,-10.0
CC(C)c1ccccc1Sc1ccc([C@H]2C[C@@H]2C(=O)NCCCN2CCCC2=O)c(Cl)c1Cl,-7.6
O=C(NCCCN1CCCC1=O)[C@H]1C[C@H]1c1ccc(Sc2ccccc2N2CCOCC2)c(C(F)(F)F)c1,-8.7
O=C(/C=C/c1ccc(Sc2cccc(OCc3ccccn3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-8.5
O=C(NCCCN1CCCC1=O)[C@H]1C[C@H]1c1ccc(Sc2ccccc2N2CCCC2)c(C(F)(F)F)c1,-8.1
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(Cc1ccc3ncccc3c1)C[C@H]2c1ccc(C#N)cc1,-8.7
CC(=O)N1CCN(C(=O)/C=C/c2ccc(Sc3ccc4c(c3)OCCO4)c(Cl)c2Cl)CC1,-8.6
CC(C)c1ccccc1Sc1ccc(-c2cc(N3CC[C@@H](O)C3)ncn2)cc1C(F)(F)F,-9.1
CC(C)c1ccccc1Sc1ccc(-c2cc(N3CCC[C@H](C(=O)[O-])C3)nc[nH+]2)cc1C(F)(F)F,-8.8
CC(C)c1ccccc1Sc1ccc([C@@H]2C[C@@H]2C(=O)NCCCN2CCCC2=O)c(Cl)c1Cl,-7.7
CN1CCN(c2ccccc2Sc2ccc([C@H]3C[C@@H]3C(=O)NCCCN3CCCC3=O)cc2C(F)(F)F)CC1,-8.5
O=C(/C=C/c1ccc(Sc2cccc(OCc3c[nH]cn3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-8.4
O=C(NC[C@H](NC(=O)c1c(Cl)cc2c(c1Cl)CCN(C(=O)c1ccc(Cl)cc1)C2)C(=O)[O-])c1ccco1,-8.3
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(c1ccc(C#N)cc1)C[C@H]2c1ccc(C#N)cc1,-7.7
NC(=O)C[C@H](NC(=O)c1c(F)cccc1Cl)C(=O)[O-],-7.7
CC(C)c1ccccc1Sc1ccc([C@@H]2C[C@H]2C(=O)N2CCC[C@H](C(=O)[O-])C2)c(Cl)c1Cl,-8.4
CC(C)c1ccccc1SC1=CC=C(/C=C/C(=O)N2CCC(C(=O)[O-])CC2)[C@@H](F)[C@H]1F,-8.5
CNC(=O)[C@H](Cc1ccc2ccccc2c1)N1CCC(=O)N(c2ccc3ncccc3c2)[C@@H](CC(C)C)C1=O,-9.2
O=C(/C=C/c1ccc(Sc2cccc(NC3CCC3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-9.0
CN1CCN(c2ccccc2Sc2ccc([C@H]3C[C@H]3C(=O)NCCCN3CCCC3=O)cc2C(F)(F)F)CC1,-8.2
CC(C)C[C@H]1C(=O)N([C@@H](Cc2ccc3ccccc3c2)C(N)=O)CC[C@@H](C)N1C(=O)Cc1ccncc1,-8.9
O=C(/C=C/c1ccc(Sc2ccccc2C[NH+]2CCN(Cc3ccc4c(c3)OCO4)CC2)c(Cl)c1)N1CCOCC1,-8.7
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(c1ccc(C(=O)[O-])nn1)C[C@H]2c1ccc(C#N)cc1,-7.6
CCOc1c(Sc2ccc(/C=C/C(=O)N3CCN(C(C)=O)CC3)cc2Cl)cc(Cl)c2cccnc12,-8.4
C[C@@]1(Cc2ccc(Br)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2nnnn21,-10.7
CC(=O)N1CCN(C(=O)/C=C/C2=CC[C@H](Sc3ccccc3C(C)C)C([N+](=O)[O-])=C2)CC1,-8.7
O=C(/C=C/c1ccc(Sc2ccc(Cl)cc2Cl)c([N+](=O)[O-])c1)NCCCN1CCCC1=O,-8.1
O=C(/C=C/c1ccc(Sc2ccc(Cl)cc2Cl)c(Cl)c1)NCCCCCCO,-7.2
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-])c1c(F)cccc1Cl,-8.8
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(c1nc3cccc(C(=O)[O-])c3s1)C[C@H]2c1ccc(C#N)cc1,-8.8
CC(C)c1ccccc1Sc1ccc(/C=C/C(=O)N2CCN(C(=O)c3ccncc3)CC2)cc1[N+](=O)[O-],-8.4
O=C(N[C@@H](CNC(=O)C1CCCCC1)C(=O)[O-])c1c(Cl)cc2c(c1Cl)CCN(C(=O)c1ccc(Cl)cc1)C2,-8.7
CC(C)c1ccccc1SC1=CC=C(/C=C/C(=O)N2CCC(C(=O)[O-])CC2)[C@H](F)[C@@H]1F,-9.1
CC(C)c1ccccc1Sc1ccc(-c2cc[nH+]c(N3CCC(c4nnn[nH]4)CC3)c2)cc1C(F)(F)F,-9.4
O=C([O-])[C@@H]1CCCN(c2ccccc2Sc2ccc([C@@H]3C[C@H]3C(=O)NCCCN3CCCC3=O)c(Cl)c2Cl)C1,-8.3
C[NH+]1CCN(c2ccccc2Sc2ccc([C@H]3C[C@@H]3C(=O)NCCCN3CCCC3=O)cc2C(F)(F)F)CC1,-8.4
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(c1ccc(C(=O)[O-])c[nH+]1)C[C@H]2c1ccc(C#N)cc1,-7.4
O=C(/C=C/c1ccc(Sc2ccc(Cl)cc2Cl)c(Cl)c1)N1CCN(c2ccccn2)CC1,-8.6
CC(C)c1ccccc1Sc1ccc(/C=C/C(=O)N2CCC3(CC2)OCCO3)cc1[N+](=O)[O-],-9.0
C[NH+]1CCN(c2ccccc2Sc2ccc([C@@H]3C[C@H]3C(=O)NCCCN3CCCC3=O)cc2C(F)(F)F)CC1,-8.3
O=C([O-])[C@H]1CCCN(c2ccccc2Sc2ccc([C@H]3C[C@@H]3C(=O)NCCCN3CCCC3=O)c(Cl)c2Cl)C1,-8.3
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(Cc1ccccc1)C[C@H]2c1ccc(C#N)cc1,-8.8
O=C(/C=C/c1ccc(Sc2cccc(OCc3cnc[nH]3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-8.6
CC(=O)N1CCCN(c2cc(-c3ccc(Sc4ccc5c(c4)OCCO5)c(C(F)(F)F)c3)cc[nH+]2)CC1,-9.6
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(C(=O)c1ccc3ncccc3c1)C[C@H]2c1ccc(C#N)cc1,-10.1
O=C(/C=C/c1ccc(Sc2cccc(OCc3ccncc3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-8.5
O=C([O-])[C@H]1CCCN(c2ccccc2Sc2ccc([C@H]3C[C@H]3C(=O)NCCCN3CCCC3=O)c(Cl)c2Cl)C1,-8.5
CC(C)C[C@H]1C(=O)N([C@@H](Cc2ccc3ccccc3c2)C(N)=O)CC[C@@H](C)N1C(=O)Cc1ccccc1,-9.6
