SMILES,docking_score
Cn1nc(-c2ccccc2)c2c3c(c(=O)[nH]c21)CCC3,-10.0
C[NH2+]C1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,-10.5
O=C1NC(=O)c2c1c1c(c3[nH]c4ccc(-c5csc(-c6ccno6)n5)cc4c23)CCC1,-11.0
O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCC([NH+]2CCC2)CC1,-11.0
O=C(NCCN1CCOCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4,-11.1
NC(=O)c1cccc2[nH]c(C3(N)CC3)nc12,-8.3
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COCNC(=O)CCC(=O)Nc2cccc3c2CNC3=O)[C@@H](O)[C@H]1O,-10.9
NC(=O)c1cccc2c1C(=O)N(c1cccc(C[NH+]3CCCC3)c1)C2,-10.0
O=C1NC(CCC[N@@H+]2CC=C(c3ccccc3)CC2)=N[C@H]2CCSC[C@@H]12,-10.1
O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCOCC1,-11.5
CN1CCN(C(=O)c2cc3nc([O-])c4ccccc4n3n2)CC1,-10.4
NC(=O)c1cccc2[nH]c([C@@H]3C[NH2+]CCN3)nc12,-8.5
CN(C)C(=O)CCC(=O)N1CCc2cccc3c2[C@H]1CNC3=O,-9.3
CC1(C)[NH2+]C(C)(C)c2sc(-c3nc4c(C(N)=O)cccc4[nH]3)cc21,-10.7
Cc1cccc2c(=O)[nH]c(C3=C[C@@H](N4CCN(c5ccc(Cl)cc5)CC4)CC3)nc12,-11.7
C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCC[NH2+]1,-8.9
O=C(NCCc1c[nH]c2ccc3c(c12)CCNC3=O)c1ccncc1,-10.0
O=c1[nH]c(N2CC([N@@H+]3CC=C(c4ccccc4)CC3)C2)nc2ccccc12,-10.5
O=C1NCCc2c(-c3cccc4ccccc34)[nH]c3cccc1c23,-10.6
O=C1NCCc2c1ccc1[nH]cc(CCNC(=O)N3CCC[N@@H+](Cc4ccccc4)CC3)c21,-11.6
O=c1[nH]c2ccc(C[NH+]3CCCCC3)cc2n2cccc12,-9.4
O=C1NCCc2c1ccc1[nH]cc(CCNC(=O)N3CCNCC3)c21,-10.3
Cc1nn(C)c2[nH]c(=O)c3c(c12)CCC3,-9.1
O=C1NC[C@@H]2c3c(cccc31)CCN2C(=O)Cc1cccnc1,-9.6
O=c1[nH]c2ncccc2c2ccccc12,-9.6
O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(N2CCCC2)cc1,-9.7
O=c1[nH]c(N2CC[C@H]([N@@H+]3CC=C(c4ccccc4)CC3)C2)nc2ccccc12,-11.2
NC(=O)c1cccc2[nH]c(-c3ccc(-c4nnc([O-])o4)cc3)nc12,-10.5
O=C(c1cccc(-c2cc3nc([O-])c4ccccc4n3n2)c1)N1CC[N@@H+]2CCC[C@@H]2C1,-12.5
O=c1[nH]c(N2CCC([N@@H+]3CC=C(c4ccccc4)CC3)CC2)nc2ccccc12,-11.4
O=c1[nH]c2cc(CN3CCOCC3)ccc2c2ccccc12,-11.0
O=c1[nH]nc(CCCC[N@@H+]2CC=C(c3ccccc3)CC2)c2ccccc12,-10.9
O=c1[nH]c2ccc(CCC[N@@H+]3CC=C(c4ccccc4)CC3)cc2c2ccccc12,-12.1
O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(Br)cc1,-9.5
O=c1[nH]c2c(c3ccccc13)Cc1cc(S(=O)(=O)NCCCNN3CCOCC3)c(F)cc1-2,-11.6
Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4([NH2+]CC5CC5)CCCC4)CC3)c2)n[nH]c(=O)c1C,-11.5
C[C@@]1(c2nc3c(C(N)=O)cccc3[nH]2)CC[N@@H+](Cc2ccccc2F)C1,-10.6
C[NH2+]C(C)(C)c1nc2c(C(N)=O)cccc2[nH]1,-8.1
C[NH+]1CCC(C(=O)Nc2ccc(-n3cc4cccc(C(N)=O)c4n3)cc2)CC1,-10.0
O=C(NCCC1([NH+]2CCOCC2)CCCC1)c1cc2nc([O-])c3ccccc3n2n1,-10.7
C[NH2+]C1(C(=O)N2CCN(C(=O)c3cc(Cc4nnc([O-])c(C)c4C)ccc3F)CC2)CCCC1,-11.5
O=c1[nH]c2cc(C[NH2+]CCN3CCCC3)ccc2n2cccc12,-9.3
O=c1[nH]c2ccc(OC3CC[NH+](Cc4ccccc4)CC3)cc2c2c1CSCC2,-11.3
O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2cncnc2)cc1,-10.2
C[N@@H+]1CC[C@@](C)(c2nc3c(C(N)=O)cccc3[nH]2)C1,-9.1
O=c1[nH]c(C2=C[C@@H]([NH+]3CCC(c4ccccc4)CC3)CC2)nc2c(Cl)cccc12,-11.1
O=C1NC[C@@H]2c3c(cccc31)CCN2C(=O)C[NH+]1CCCCC1,-9.7
Cc1c(Cc2ccc(F)c(C(=O)N3CCC4(CCC[NH2+]4)CC3)c2)n[nH]c(=O)c1C,-11.4
NC(=O)c1cccc2[nH]c(-c3ccc(CN4CCOCC4)cc3)nc12,-10.0
Cc1sc(-c2ccccc2)nc1C(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,-11.3
CC(C)[NH+]1CC(C)(c2nc3c(C(N)=O)cccc3[nH]2)C1,-8.8
O=C1NC(=O)c2c1c1c(c3[nH]c4ccc(-c5csc(CN[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)n5)cc4c23)CCC1,-12.8
O=C1NC[C@H]2c3c(cccc31)CCN2C(=O)Cc1ccc(OCc2ccccc2)cc1,-11.2
O=C1NC[C@H]2c3c(cccc31)CCN2Cc1ccccc1,-9.1
Cc1c(Cc2ccc(F)c(C(=O)N3CCC4(CC[NH2+]C4)CC3)c2)n[nH]c(=O)c1C,-11.6
NC(=O)c1cccc2ccc(-c3ccccc3)nc12,-9.6
O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ncccn2)CC1,-12.6
NC(=O)c1cccc2[nH]c(C3([NH3+])CCC3)nc12,-8.7
CC(C)[NH+]1CCN(CC(=O)Nc2cnc3c(c2)[nH]c(=O)c2ccccc23)CC1,-11.3
O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2cc(C(F)(F)F)ccn2)CC1,-11.2
O=C1NC(CCC[N@@H+]2CC=C(c3ccccc3)CC2)=N[C@@H]2CCOC[C@H]12,-10.1
O=C1NC[C@H]2c3c(cccc31)CCN2C(=O)c1ccc(C(=O)N2CCC[NH2+]CC2)cc1,-9.9
[NH3+]CCc1c[nH]c2ccc3c(c12)CCNC3=O,-8.7
CN(Cc1ccccn1)C(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4,-11.2
NC(=O)c1cccc2[nH]c(-c3ccc(-c4ccccc4)cc3)nc12,-10.5
O=c1[nH]c(CCCN2CCN(c3ccccc3)CC2)nc2ccccc12,-10.4
O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1,-8.3
NC(=O)c1cccc2[nH]c(-c3ccc(-c4noc([S-])n4)cc3)nc12,-10.3
O=c1[nH]c(C2=C[C@H]([N@@H+]3CC=C(c4ccccc4)CC3)CCC2)nc2ccccc12,-11.5
O=C1NCCn2c(CCc3ccccc3)nc3cccc1c32,-9.9
NC(=O)c1cccc2[nH]c([C@@H]3CCC[N@@H+](C4CCCC4)CC3)nc12,-10.4
NC(=O)c1cccc2[nH]c(-c3ccc(-c4[nH]cc[nH+]4)cc3)nc12,-10.3
C[NH+]1CCN(C(=O)c2cc3nc([O-])c4ccccc4n3n2)CC1,-10.4
O=C(NCCc1c[nH]c2ccc3c(c12)CCNC3=O)c1cccnc1,-10.1
C[N@H+](C[C@H]1CCOC1)C(C)(C)c1nc2c(C(N)=O)cccc2[nH]1,-9.4
NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCC[NH2+]4)cc3)nc12,-9.7
O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCC([NH+]2CCCC2)CC1,-11.2
C[C@@H](CC[NH2+]C1CCCC1)c1nc2c(C(N)=O)cccc2[nH]1,-8.5
Cc1nc(=O)c2cccc([O-])c2[nH]1,-8.2
CN(CCC(=O)Nc1cccc2c1CNC2=O)C(=O)[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,-11.3
O=C(CCn1c2c(c(=O)[nH]c1=O)CCCC2)NCC(=O)c1ccc2ccccc2c1,-11.4
NC(=O)c1cccc2cn(-c3cccc(C(=O)N4CCC[NH2+]CC4)c3)nc12,-11.1
O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2cccnn2)cc1,-10.3
O=C1NC[C@H]2c3c(cccc31)CCN2C(=O)c1ccccc1,-9.6
NC(=O)c1cccc2c1C(=O)N(C[C@H]1CCC[NH2+]1)C2,-9.1
COc1cc(-c2nc3c(C(N)=O)cccc3[nH]2)ccc1OCC1=CC(C)(C)[NH2+]C1(C)C,-10.8
O=C1CCCN1Cc1ccc2c(c1)[nH]c(=O)c1cccn12,-9.9
O=C(CCn1c2c(c(=O)[nH]c1=O)CC=CCC2)NCC(=O)N1CCN(c2ncccn2)CC1,-10.4
O=C1NCCc2c1ccc1[nH]cc(CC[NH2+]Cc3ccccc3)c21,-9.3
O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCN(c2ncccn2)CC1,-10.7
COc1cc(-c2cc3nc([O-])c4ccccc4n3n2)cc(OC)c1OC,-9.6
O=C1[C@H]2C[C@H]2C(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,-11.7
Cn1nc(-c2cccs2)c2c3c(c(=O)[nH]c21)CCCC3,-10.2
O=c1[nH]c2ccc(S(=O)(=O)NCC[NH+]3CCCCC3)cc2c2ccccc12,-10.7
O=C(CCN1CCC([NH+]2CCCC2)CC1)N1CCc2c([nH]c(=O)c3ccccc23)C1,-12.1
O=c1[nH]c2c(c3ccccc13)CN(S(=O)(=O)CC[NH+]1CCCCC1)CC2,-11.1
C[C@@H]1CCc2nc(CCC[N@H+]3CC=C(c4ccccc4)CC3)[nH]c(=O)c2C1,-10.4
O=C1NCCc2c1ccc1[nH]cc(CCNCc3cocn3)c21,-8.8
O=c1[nH]c(CCCN2CCc3c([nH]c4ccccc34)C2)nc2ccccc12,-11.1
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,-12.1
O=C1Nc2cc(C[NH+]3CCCC3)ccc2N2CCC[C@H]12,-8.5
C[N@@H+]1C(C)(C)C=C(c2nc3c(C(N)=O)cccc3[nH]2)C1(C)C,-10.1
CN1CCN(c2ccc(N3Cc4cccc(C(N)=O)c4C3=O)cc2)CC1,-10.0
NC(=O)c1cccc2[nH]c(-c3ccc(-c4c[nH]cn4)cc3)nc12,-10.4
O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCC2(CC[NH2+]2)CC1,-11.3
O=C1NC[C@@H]2c3c(cccc31)CCN2C(=O)CCc1ccccc1,-10.0
O=c1[nH]c(CCC[N@H+]2CCc3c([nH]c4ccccc34)C2)nc2ccccc12,-11.1
C[NH+]1CCN(c2ccc(N3Cc4cccc(C(N)=O)c4C3=O)cc2)CC1,-10.0
O=C1C[C@H](c2ccccc2)C(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,-12.6
NC(=O)c1cccc2cn(-c3ccc(C[NH+]4CCCCC4)cc3)nc12,-9.8
Nc1ncnc2c1ncn2[C@H]1O[C@H](CNC(=O)CCCCCCC(=O)Nc2cccc3c2CNC3=O)[C@@H](O)[C@H]1O,-11.2
O=c1[nH]c([C@H]2CC[C@H]([NH+]3CCC(c4ccccc4)CC3)C2)nc2ccccc12,-11.4
O=C1Nc2cc(C[NH+]3CCCC3)ccc2N2CCCC[C@@H]12,-9.1
[S-]C1=[NH+]CCc2c(-c3ccccc3)[nH]c3cccc1c23,-9.1
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)[C@@H]2CCCO2)CC1,-12.0
O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCC2(CCC[NH2+]2)CC1,-11.2
O=C1NC[C@@H]2c3c(cccc31)CCN2C(=O)[C@@H]1CCC[NH2+]1,-9.3
NC(=O)c1cccc2c1C(=O)N(c1ccc(C[NH+]3CCCC3)cc1)C2,-9.7
O=C(Cn1c2c(c(=O)[nH]c1=O)CSCC2)NCCC(=O)N1CCN(c2ncccn2)CC1,-10.4
O=C1NCCc2c1ccc1[nH]cc(CCNCc3cn[nH]c3)c21,-9.2
Cc1c([O-])nnc(Cc2ccc(F)c(C(=O)N3CCN(C(=O)[C@@H]4CC[NH2+]C4)CC3)c2)c1C,-10.8
Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)[C@@]4(C)CC[NH2+]4)CC3)c2)n[nH]c(=O)c1C,-11.4
O=c1[nH]c(C2=C[C@@H]([N@@H+]3CC=C(c4ccccc4)CC3)CC2)nc2c(Cl)cccc12,-11.4
O=c1[nH]c2cc(C[NH+]3CCCCC3)ccc2n2cccc12,-9.8
CN(Cc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1)C(=O)C1C[NH2+]C1,-10.0
O=C1NC[C@H]2c3c(cccc31)CCN2C(=O)[C@@H]1CC[NH2+]C1,-9.1
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)[C@H]2CCCO2)CC1,-12.2
COc1ccc(-c2cnc3cccc(C(N)=O)c3n2)cc1,-9.4
Cc1c([O-])nnc(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4(Nc5ccccc5)CCCC4)CC3)c2)c1C,-12.8
Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)[C@]4(C)CCCC[NH2+]4)CC3)c2)n[nH]c(=O)c1C,-11.6
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC[NH2+]CC1,-11.7
C[N@@H+]1CCC[C@H]1C(=O)Nc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,-9.7
O=C1NCCc2c1ccc1[nH]cc(CC[NH2+]C3CCCCC3)c21,-9.7
C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CC[N@@H+](Cc2ccccc2F)C1,-10.4
CCOC(=O)CCC(=O)Nc1nc(-c2ccccc2)cs1,-7.6
O=C1C=CC(=O)N1c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,-11.3
O=C(c1ccccn1)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,-11.7
O=C1NCCc2c1ccc1[nH]cc(CCNC(=O)N3CCC[NH2+]CC3)c21,-10.5
O=c1[nH]c2cc(C[NH+]3CCCC3)ccc2n2cccc12,-9.3
NC(=O)c1cccc2cn(-c3ccc4c(c3)CNCC4)nc12,-10.1
CS(=O)(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,-11.0
Cc1nc2c(O)cccc2c(=O)[nH]1,-8.5
O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CC[NH2+]CC1,-11.5
CO[C@H]1CC[C@H](c2nc3c(C(N)=O)cccc3[nH]2)CC1,-9.1
NC(=O)c1cccc2[nH]c(C3(N)Cc4ccccc4C3)nc12,-10.5
COc1[nH]c2cccc3c2c1CCNC3=O,-8.6
NC(=O)c1cccc2[nH]c(-c3ccc(-c4ccncc4)cc3)nc12,-10.2
N/C(=N/O)[C@@H]1c2cccc3c2N(CCNC3=O)[C@H]1c1ccc(F)cc1,-10.0
O=c1[nH]nc(CCCCCN2CCOCC2)c2ccccc12,-9.2
O=C1NC(=O)c2c1c1c(c3[nH]ccc23)CCC1,-9.5
NC(=O)c1cccc2[nH]c([C@@]3(N)CCc4ccccc4C3)nc12,-10.2
O=C1NC(CCC[N@@H+]2CC=C(c3ccccc3)CC2)=N[C@H]2CCCC[C@@H]12,-10.1
CCc1cc2cc([C@H](CC[NH+]3CCCCC3)Cc3ccc4c(c3)OCCO4)ccc2[nH]c1=O,-10.9
CC(C)(NCCc1ccccc1)c1nc2c(C(N)=O)cccc2[nH]1,-9.3
O=C1NCCc2c(C(c3ccccc3)c3ccccc3)[nH]c3cccc1c23,-10.9
O=c1[nH]c2ccc(OC3CC[NH+](CC[NH+]4CCCCC4)CC3)cc2c2c1CSCC2,-10.5
C[C@@]1(c2nc3c(C(N)=O)cccc3[nH]2)CC[N@@H+](CCc2ccccc2)C1,-10.4
C[C@@H]1CC(=O)N(c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C1=O,-11.7
O=c1[nH]c(NCC[NH+]2CCN(c3n[nH]c4ccccc34)CC2)nc2ccccc12,-11.1
Cn1cc(CCC(=O)N2CCc3cccc4c3[C@H]2CNC4=O)cn1,-9.8
O=C(C[NH+]1CCCCC1)N1CCc2[nH]c(=O)c3ccccc3c2C1,-10.8
O=C1NCCc2c(-c3cccnc3)[nH]c3cccc1c23,-9.6
O=C(NCC[NH+]1CCCC1)c1ccc2c(c1)[nH]c(=O)c1cccn12,-9.7
O=C(CCn1c2c(c(=O)[nH]c1=O)CCCC2)NCC(=O)N1CCN(c2ccccc2)CC1,-10.6
C[NH+]1CCC(CC(=O)NCCc2c[nH]c3ccc4c(c23)CCNC4=O)CC1,-10.2
O=C(NCC[NH+]1CCOCC1)c1cc2nc([O-])c3ccccc3n2n1,-9.8
CC(C)(c1nc2c(C(N)=O)cccc2[nH]1)[NH+]1CCCCC1,-9.1
O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2cccnc2)cc1,-10.6
CC1(C)[NH2+]C(C)(C)c2cc(-c3nc4c(C(N)=O)cccc4[nH]3)ccc21,-10.8
