SMILES,docking_score
c1ccc(Cn2cc(-c3ccnc4ccccc34)c(-c3ccccn3)n2)cc1,-11.3
COc1cccc(/N=c2\cc(Oc3cc(C)c(C)nc3-c3ccccn3)cc[nH]2)c1,-10.9
Cc1cccc(-c2nc(N)sc2-c2ccc3ncccc3n2)n1,-11.0
Cc1cc(Oc2cc[nH]/c(=N\c3ccccc3N3CCOCC3)c2)c(-c2ccccn2)nc1C,-10.1
Cc1cccc(-c2nc(Nc3ccncc3)c3sccc3n2)n1,-10.5
CC(=[OH+])/N=c1/[nH]c(-c2ccc3nccnc3c2)c(-c2ccc(F)c(C)n2)[nH]1,-11.4
Cc1cccc(-c2cn(Cc3cccc(C(N)=O)c3)nc2-c2ccc3ncccc3c2)n1,-12.3
Cc1cccc(-c2nc(Nc3cc[nH+]c(C)c3)c3ccccc3n2)n1,-10.9
Cc1cccc(-c2[nH]c(CNc3ccc(C(N)=O)cc3)nc2C2=C[C@H]3N=CCN[C@H]3C=C2)n1,-10.6
Cc1nc(-c2nc(N3CCN(S(C)(=O)=O)CC3)[nH]c2-c2ccc3ncnn3c2)ccc1F,-11.3
CN1CC[NH+](CCCOc2ccc3c(-c4c(-c5ccccn5)nn5c4CCC5)ccnc3c2)CC1,-11.0
Cc1cccc(-c2n[nH]cc2-c2ccc(O)cc2)n1,-10.0
COc1cccc(Nc2cc(Oc3cc(C)c(C)nc3-c3ccccn3)ccn2)c1,-10.6
c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(C[NH+]4CCCC4)cc3)c2)nc1,-10.5
CC(=[OH+])/N=c1\[nH]c(-c2ccc3nccnc3c2)c(-c2ccc(F)c(C)n2)[nH]1,-11.2
CCc1cccc(-c2[nH]c(CNc3ccc(C#N)cc3)nc2C2=C[C@@H]3N=CCN[C@H]3C=C2)n1,-10.3
Cc1cccc(-c2[nH]c(CNc3ccc(C(N)=O)cc3)nc2C2=CC=C3OCO[C@H]3C2)n1,-11.3
CCc1cccc(-c2[nH]c(CNc3ccc(C#N)cc3)nc2C2=C[C@@H]3NCC=N[C@@H]3C=C2)n1,-10.5
Cc1cccc(-c2[nH]c(CNc3ccc(C(N)=O)cc3)nc2C2=C[C@@H]3N=CCN[C@@H]3C=C2)n1,-10.2
C[NH+](C)CCCn1cnc2cc(-c3c(-c4ccccn4)nn4c3CCC4)ccc21,-8.6
c1ccc(-c2[nH]ncc2-c2ccnc(-c3ccc(OCCn4cc[nH+]c4)cc3)c2)nc1,-9.9
CCc1cccc(-c2nc(CNc3ccc(C#N)cc3)[nH]c2C2=C[C@H]3NCC=N[C@H]3C=C2)n1,-10.3
COc1cc(/N=c2\cc(Oc3ccc(C)nc3C)cc[nH]2)cc(OC)c1OC,-8.8
Cc1cccc(-c2nn3c(c2-c2ccc4ncn(CCC[NH+]5CCOCC5)c4c2)CCC3)n1,-11.9
Cc1cccc(-c2[nH]c(CNc3ccc(C(N)=O)cc3)nc2C2=C[C@@H]3NCC=N[C@H]3C=C2)n1,-11.2
Cc1cccc(-c2nn3c(c2-c2ccc4[nH]cnc4c2)CCC3)n1,-11.3
O=C([O-])c1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,-10.6
C[NH+](C)CCOc1ccc2c(-c3c(-c4ccccn4)nn4c3CCC4)ccnc2c1,-10.5
Cc1cccc(-c2nc(NCc3ccc(C#N)cc3)[nH]c2C2=CC=C3OCO[C@H]3C2)n1,-11.1
Cc1cccc(-c2cc(Nc3ccncc3)c3ccccc3n2)n1,-11.1
Cc1cccc(-c2n[nH]cc2-c2ccnc3ccccc23)n1,-11.0
Cc1cccc(-c2nc(Nc3ccc4c(cnn4C)c3)c3ccccc3n2)n1,-11.4
NC(=O)c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCCO4)[nH]2)cc1,-11.4
Cn1c(-c2ccc3nccnc3c2)c(-c2ccoc2)c(=O)n1C,-9.7
C#Cc1ccc(CNc2nc(-c3cccc(C)n3)c(C3=CC=C4OCO[C@@H]4C3)[nH]2)cc1,-11.1
O=C(c1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1)N1CCCC1,-11.1
c1ccc(-c2[nH]ncc2-c2ccc3ncccc3n2)nc1,-10.4
Cc1cccc(-c2n[nH]cc2-c2ccc(F)cc2)n1,-9.8
c1ccc(-c2nn3c(c2-c2ccnc4cc(OCCN5CCOCC5)ccc24)CCC3)nc1,-10.9
c1ccc(-c2[nH]ncc2-c2ccnc(-c3ccc(C[NH2+][C@@H]4CCCOC4)cc3)c2)nc1,-9.9
c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)cc1,-10.1
C#Cc1ccc(CNc2[nH]c(-c3cccc(C)n3)c(C3=CC=C4OCO[C@@H]4C3)[nH+]2)cc1,-10.9
Cc1nc(-c2nc(N3CCCCC3)[nH]c2-c2ccc3ncnn3c2)ccc1F,-11.3
c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(C[NH2+][C@H]4CCCOC4)cc3)c2)nc1,-10.5
CCc1cccc(-c2nc(CNc3ccc(C#N)cc3)[nH]c2C2=C[C@@H]3NCC=N[C@@H]3C=C2)n1,-10.9
C=Cc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,-10.9
c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(OCCC4CCCCC4)cc3)c2)nc1,-10.0
CCc1cccc(-c2[nH]c(CNc3ccc(C#N)cc3)nc2C2=C[C@H]3NCC=N[C@H]3C=C2)n1,-10.2
Cc1csc(-c2nc(Nc3ccncc3)c3ccccc3n2)n1,-10.0
COc1cc(/N=c2/cc(Oc3ccc(C)nc3C)cc[nH]2)cc(OC)c1OC,-8.2
O=C([O-])c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1,-11.3
c1ccc(-c2[nH]ncc2-c2ccnc(-c3ccc(OCCC4CCCCC4)cc3)c2)nc1,-10.1
c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1,-10.2
Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3c(c2)OCO3)n1,-10.7
Cc1cccc(-c2nc(CNc3cccc(C(N)=O)c3)[nH]c2-c2ccc3c(c2)OCO3)n1,-11.6
C[NH+](C)CCOc1ccc(-c2cc(-c3cn[nH]c3-c3ccccn3)ccn2)cc1,-9.4
Cc1cccc(-c2[nH]c(CNc3ccc(C(N)=O)cc3)nc2C2=C[C@H]3N=CCN[C@@H]3C=C2)n1,-10.9
Cc1ccc(Oc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)c2)c(C)n1,-9.3
c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(OCCn4ccnc4)cc3)c2)nc1,-9.8
Cc1cccc(-c2[nH]ncc2-c2ccc3ncccc3n2)n1,-11.0
Cc1cc(Nc2nc(-c3cccc(C)n3)nc3ccccc23)ccn1,-10.8
Cc1cccc(-c2n[nH]cc2-c2ccc(Cl)cc2)n1,-9.8
O=C(C[NH+]1CCCC1)Nc1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1,-10.8
O=C(NC1CCOCC1)c1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1,-10.9
Cc1cccc(-c2[nH]c(CNc3ccc(C(N)=O)cc3)nc2C2=CC=C3OCO[C@@H]3C2)n1,-11.4
Cc1nc(-c2[nH]c(N3CCN(S(C)(=O)=O)CC3)nc2-c2ccc3ncnn3c2)ccc1F,-11.2
COc1ccc2cc(-c3c(-c4ccncc4)nc(-c4ccc([S@@](C)=O)cc4C)n3C)ccc2c1,-11.2
c1ccc(-c2[nH]ncc2-c2ccnc(-c3ccc(OCCN4CCOCC4)cc3)c2)nc1,-9.7
c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(OCC[NH+]4CCCC4)cc3)c2)nc1,-10.0
Cc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)n1,-10.6
CC(=O)N1CCN(c2nc(-c3ccc4ncnn4c3)c(-c3ccc(F)c(C)n3)[nH]2)CC1,-11.4
C[NH+](C)Cc1ccc(Oc2ccc3c(-c4c(-c5ccccn5)nn5c4CCC5)ccnc3c2)cc1,-10.9
Cc1nc(-c2[nH]c(N3CCOCC3)nc2-c2ccc3ncnn3c2)ccc1F,-11.1
c1ccc(-c2[nH]nc(C3CC3)c2-c2ccnc3ccccc23)nc1,-8.8
Cc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)n1,-11.7
Cc1cc(Oc2ccnc(Nc3ccccc3N3CCOCC3)c2)c(-c2ccccn2)nc1C,-10.5
Cc1cccc(-c2nc(Cc3cccc(C#N)c3)[nH]c2-c2ccc3ncccc3c2)n1,-11.4
Cc1nc(-c2[nH+]c(N3CCCCC3)[nH]c2-c2ccc3ncnn3c2)ccc1F,-11.3
c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(CN4CCOCC4)cc3)c2)nc1,-10.4
CCc1cccc(-c2[nH]c(CNc3ccc(C#N)cc3)nc2C2=C[C@H]3N=CCN[C@H]3C=C2)n1,-10.5
Cc1cccc(-c2nn3c(c2-c2ccc(O)cc2)CCC3)n1,-11.0
NC(=O)c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1,-11.3
Cc1cccc(-c2nc(Nc3ccncc3)c3c(C)csc3n2)n1,-10.7
COc1cccc(/N=c2/cc(Oc3cc(C)c(C)nc3-c3ccccn3)cc[nH]2)c1,-10.0
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,-8.9
O=C([O-])c1ccc(-c2nc(C3=CC=C4OCO[C@@H]4C3)c(-c3ccccn3)[nH]2)cc1,-10.9
Cc1cccc(-c2nn3c(c2-c2ccc(F)c(F)c2)CCC3)n1,-11.1
Cc1cccc(-c2[nH]c(NCc3ccc(C#N)cc3)[nH+]c2C2=CC=C3OCO[C@@H]3C2)n1,-10.7
Cc1cccc(-c2[nH]ncc2-c2ccc(F)cc2)n1,-9.5
Cc1cccc(-c2nc(Nc3cccc(C(N)=O)c3)c3ccccc3n2)n1,-11.5
O=C([O-])c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,-11.4
Cc1cc(Oc2cc[nH]/c(=N/c3cccc(N4CCOCC4)c3)c2)c(-c2ccccn2)nc1C,-11.7
Cc1cccc(-c2nc(CNc3cccc(C(N)=O)c3)[nH]c2-c2ccc3nccnc3c2)n1,-12.1
CCc1cccc(-c2nc(CNc3ccc(C#N)cc3)[nH]c2C2=C[C@@H]3NCC=N[C@H]3C=C2)n1,-10.9
Nc1nc(-c2cccc(Cl)c2)c(-c2ccc3ncccc3n2)s1,-11.4
FC(F)(F)c1cccc(-c2[nH]ncc2-c2ccnc3ccccc23)c1,-11.9
CC(=[OH+])/N=c1\[nH]c(-c2ccc3ncnn3c2)c(-c2cccc(C)n2)[nH]1,-10.7
Fc1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1,-10.7
Cc1cccc(-c2nn(Cc3cccc(C#N)c3)cc2-c2ccc3ncccc3c2)n1,-11.4
Cc1cccc(-c2[nH]c(NCc3cccc(C#N)c3)nc2-c2ccc3c(c2)OCO3)n1,-11.1
Cc1cccnc1-c1nc(N)sc1-c1ccc2ncccc2n1,-10.9
Cc1ccc2nccc(-c3sc(N)nc3-c3ccccn3)c2n1,-10.0
Cc1cccc(-c2nc(CNc3ccc(C#N)cc3)[nH]c2C2=CC=C3OCO[C@H]3C2)n1,-11.0
Cc1cccc(-c2[nH]c(CNc3cccc(C#N)c3)nc2-c2ccc3c(c2)OCO3)n1,-11.2
CC(=O)N1CCN(c2nc(-c3ccc(F)c(C)n3)c(-c3ccc4ncnn4c3)[nH]2)CC1,-11.2
Cc1cccc(-c2[nH]c(CNc3cccc(C#N)c3)[nH+]c2-c2ccc3c(c2)OCO3)n1,-11.2
Cc1cccc(-c2nc(NCc3ccc(C#N)cc3)[nH]c2-c2ccc3c(c2)OCO3)n1,-11.3
O=C([O-])c1ccc(-c2nc(-c3ccccn3)c(C3=CC=C4OCO[C@H]4C3)[nH]2)cc1,-10.7
Cc1cccc(-c2nn3c(c2-c2ccc4ncn(CCC[NH+]5CCCC5)c4c2)CCC3)n1,-11.4
O=C(c1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1)N1CCOCC1,-10.4
Cc1cccc(-c2nc(C(C)(C)C)[nH]c2-c2ccc3nccnc3c2)n1,-10.7
Cc1cccc(-c2nn3c(c2-c2ccc4ncn(CCCN5CCOCC5)c4c2)CCC3)n1,-11.9
c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(C[NH2+]C4CCOCC4)cc3)c2)nc1,-10.4
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)[nH+]1,-9.2
Cc1cc(Oc2cc[nH+]c(Nc3ccccc3N3CCOCC3)c2)c(-c2ccccn2)nc1C,-10.4
Cc1cccc(-c2[nH]c(C(C)C)nc2-c2ccnc(-c3ccc(C(=O)NC4CCOCC4)cc3)c2)n1,-11.3
Cc1cccc(-c2[nH]c(CNc3ccc(C#N)cc3)nc2C2=CC=C3OCO[C@@H]3C2)n1,-11.0
Cc1cccc(-c2nc(Cc3cccc(C(N)=O)c3)[nH]c2-c2ccc3nccnc3c2)n1,-11.8
Cc1cccc(-c2[nH]c(NCc3ccc(C#N)cc3)nc2C2=CC=C3OCO[C@@H]3C2)n1,-11.0
CC(=O)/N=c1/[nH]c(-c2ccc3nccnc3c2)c(-c2ccc(F)c(C)n2)[nH]1,-11.3
Cc1cccc(-c2nc(CNc3ccc(C(N)=O)cc3)[nH]c2C2=C[C@H]3NCC=N[C@H]3C=C2)n1,-10.7
Cc1cccc(-c2[nH]ncc2-c2ccc(O)cc2)n1,-9.7
Brc1cccc(-c2[nH]ncc2-c2ccnc3ccccc23)n1,-10.7
Cc1cccc(-c2n[nH]cc2-c2ccc3ncccc3n2)n1,-11.0
Cc1cccc(-c2nc(CNc3cccc(C#N)c3)[nH]c2-c2ccc3nccnc3c2)n1,-11.7
C#Cc1ccc(CNc2nc(-c3cccc(C)n3)c(C3=CC=C4OCO[C@H]4C3)[nH]2)cc1,-11.2
Cc1cccc(-c2nc(C(C)(C)C)[nH]c2-c2ccc3c(c2)OCO3)n1,-10.6
Cc1cccc(-c2nn3c(c2-c2ccc4nc[nH]c4c2)CCC3)n1,-11.4
Cn1cnc2ccc(-c3c(-c4ccccn4)nn4c3CCC4)cc21,-11.1
C[NH+](C)CCNC(=O)Nc1ccc2c(-c3c(-c4ccccn4)nn4c3CCC4)ccnc2c1,-11.1
Cc1cc(Oc2cc[nH]/c(=N\c3ccc(N4CCOCC4)cc3)c2)c(-c2ccccn2)nc1C,-11.3
Cc1cccc(-c2[nH]c(NCc3ccc(C#N)cc3)nc2C2=CC=C3OCO[C@H]3C2)n1,-10.6
O=C(NCCCN1CCCC1=O)c1cnccc1Nc1nc(-c2cc(Br)ccc2F)nc2nccnc12,-11.8
Cc1cc(Oc2cc[nH+]c(Nc3cccc(N4CCOCC4)c3)c2)c(-c2ccccn2)nc1C,-11.2
Cc1nc(-c2nc(N3CCOCC3)[nH]c2-c2ccc3ncnn3c2)ccc1F,-11.2
Cc1cc(Oc2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c(-c2ccccn2)nc1C,-11.2
c1ccc(-c2nn3c(c2-c2ccc4ncn(CCC[NH+]5CCCC5)c4c2)CCC3)nc1,-10.8
Cc1cccc(-c2[nH]c(Cc3cccc(C(N)=O)c3)nc2-c2ccc3ncccc3c2)n1,-12.5
Cc1cccc(-c2[nH]c(NCc3ccc(C#N)cc3)[nH+]c2C2=CC=C3OCO[C@H]3C2)n1,-10.6
Cc1nc(-c2nc(N)[nH]c2-c2ccc3nccnc3c2)ccc1F,-11.1
Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3nccnc3c2)n1,-10.6
Cc1cccc(-c2[nH]ncc2-c2ccnc3ccccc23)n1,-10.7
c1ccc(-c2cn[nH]c2-c2ccnc3ccccc23)nc1,-9.9
c1ccc(-c2[nH]ncc2-c2ccnc(-c3ccc(C[NH2+]C4CCOCC4)cc3)c2)nc1,-10.0
c1ccc(-c2nn3c(c2-c2ccnc4cc(OC[C@@H]5CCCO5)ccc24)CCC3)nc1,-11.2
O=C(c1ccc(-c2cc(-c3cn[nH]c3-c3ccccn3)ccn2)cc1)N1CCOCC1,-10.7
Cc1cccc(-c2[nH]c(CNc3cccc(C#N)c3)nc2-c2ccc3nccnc3c2)n1,-11.7
Cc1cccc(-c2nc(C(C)C)[nH]c2-c2ccnc(-c3ccc(C(=O)NC4CCOCC4)cc3)c2)n1,-11.6
c1ccc(-c2n[nH]cc2-c2ccc3ncccc3n2)nc1,-10.4
Cc1nc(-c2[nH]c(N3CCCCC3)nc2-c2ccc3ncnn3c2)ccc1F,-11.2
c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(OCCn4cc[nH+]c4)cc3)c2)nc1,-10.0
C[NH+](C)CCCc1cccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)c1,-9.9
Cc1cccc(-c2[nH]c(CNc3ccc(C(N)=O)cc3)nc2C2=C[C@H]3NCC=N[C@@H]3C=C2)n1,-11.5
CCc1cccc(-c2[nH]c(CNc3ccc(C#N)cc3)nc2C2=C[C@@H]3NCC=N[C@H]3C=C2)n1,-10.7
CCc1cccc(-c2[nH]c(CNc3ccc(C#N)cc3)nc2C2=C[C@H]3NCC=N[C@@H]3C=C2)n1,-10.8
Brc1cccc(-c2n[nH]cc2-c2ccnc3ccccc23)n1,-11.0
CC(=O)N1CCN(c2[nH]c(-c3ccc4ncnn4c3)c(-c3ccc(F)c(C)n3)[nH+]2)CC1,-11.1
Clc1cccc(-c2nc(Nc3ccncc3)c3ccccc3n2)c1,-11.2
Cc1nc(-c2[nH+]c(N)[nH]c2-c2ccc3nccnc3c2)ccc1F,-10.9
CC(=O)/N=c1\[nH]c(-c2ccc3nccnc3c2)c(-c2ccc(F)c(C)n2)[nH]1,-11.0
c1ccc(-c2[nH]ncc2-c2ccnc(-c3ccc(C[NH+]4CCCC4)cc3)c2)nc1,-10.1
Cc1cccc(-c2[nH]c(CNc3cccc(C(N)=O)c3)nc2-c2ccc3c(c2)OCO3)n1,-11.7
c1ccc(-c2[nH+]c3n(c2-c2ccc4c(c2)OCO4)CCC3)nc1,-10.0
Cc1cccc(-c2nc(Nc3ccc4n[nH]cc4c3)c3ccccc3n2)n1,-11.6
c1ccc(-c2[nH]ncc2-c2ccnc(-c3ccc(CN4CCOCC4)cc3)c2)nc1,-9.7
c1csc(-c2n[nH]cc2-c2ccnc3ccccc23)c1,-9.2
COc1ccc(-c2cn(C)nc2-c2cccc(C)n2)cc1,-9.6
NC(=O)c1ccc(-c2nc(-c3ccc4c(c3)OCCO4)c(-c3ccccn3)[nH]2)cc1,-11.3
O=C([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,-10.5
OCc1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1,-10.9
Cc1cccc(-c2nc(CNc3ccc(C(N)=O)cc3)[nH]c2C2=C[C@@H]3NCC=N[C@H]3C=C2)n1,-11.2
Cc1cccc(-c2nc(Nc3ccncn3)c3ccccc3n2)n1,-10.8
Cc1ccc(Oc2cc[nH+]c(Nc3ccc(S(N)(=O)=O)cc3)c2)c(C)n1,-9.3
c1ccc(-c2c[nH]nc2-c2ccnc3ccccc23)nc1,-10.5
c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(OCCN4CCOCC4)cc3)c2)nc1,-10.1
CC(=[OH+])[N-]c1nc(-c2ccc3ncnn3c2)c(-c2cccc(C)n2)[nH]1,-10.5
Cc1cccc(-c2[nH]c(CNc3ccc(C(N)=O)cc3)nc2C2=C[C@@H]3NCC=N[C@@H]3C=C2)n1,-10.9
OCc1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,-11.0
CN(C(=O)c1ccc(-c2cc(-c3cn[nH]c3-c3ccccn3)ccn2)cc1)C1CCOCC1,-10.8
O=C(C[NH+]1CCCC1)Nc1ccc(-c2cc(-c3cn[nH]c3-c3ccccn3)ccn2)cc1,-10.1
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CC[NH+](CCO)CC2)[nH+]1,-9.2
Cc1nc(N2CCN(CCO)CC2)cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)[nH+]1,-9.1
Cc1cccc(-c2nc(Nc3ccc4ncsc4c3)c3ccccc3n2)n1,-10.6
Cc1cccc(-c2[nH]c(CNc3ccc(C#N)cc3)nc2C2=CC=C3OCO[C@H]3C2)n1,-10.9
Cc1cccc(-c2[nH]c(NCc3ccc(C#N)cc3)[nH+]c2-c2ccc3c(c2)OCO3)n1,-10.8
Cc1cccc(-c2cn(Cc3cccc(C#N)c3)nc2-c2ccc3ncccc3c2)n1,-11.4
Cc1cc(Oc2cc[nH]/c(=N/c3ccc(N4CCOCC4)cc3)c2)c(-c2ccccn2)nc1C,-11.6
Fc1ccc(Cl)cc1-c1nc(Nc2ccncc2)c2nccnc2n1,-11.1
CC(=[OH+])[N-]c1nc(-c2ccc3ncnn3c2)c(-c2ccc(F)c(C)n2)[nH]1,-10.8
C[NH+]1CCN(C(=O)COc2ccc3c(-c4c(-c5ccccn5)nn5c4CCC5)ccnc3c2)CC1,-11.4
c1ccc(-c2[nH]ncc2-c2ccnc(-c3ccc(C[NH2+][C@H]4CCCOC4)cc3)c2)nc1,-10.2
COc1ccccc1Nc1cc(Oc2cc(C)c(C)nc2-c2ccccn2)cc[nH+]1,-10.4
COc1cccc(Nc2cc(Oc3cc(C)c(C)nc3-c3ccccn3)cc[nH+]2)c1,-10.6
Cc1cccc(-c2[nH]c(NCc3ccc(C#N)cc3)nc2-c2ccc3c(c2)OCO3)n1,-11.0
C#Cc1ccc(CNc2nc(C3=CC=C4OCO[C@@H]4C3)c(-c3cccc(C)n3)[nH]2)cc1,-11.1
C[NH+]1CCN(CCOc2ccc3c(-c4c(-c5ccccn5)nn5c4CCC5)ccnc3c2)CC1,-11.0
Cc1cccc(-c2nc(Cc3cccc(C(N)=O)c3)[nH]c2-c2ccc3ncccc3c2)n1,-12.1
c1ccc(-c2[nH]ncc2-c2ccnc(-c3ccc(OCC[NH+]4CCCC4)cc3)c2)nc1,-9.8
COc1cc2nccc(Oc3cc(C)c(C)cc3C(C)=O)c2cc1OC,-9.2
CC(=[OH+])/N=c1\[nH]c(-c2ccc3ncnn3c2)c(-c2ccc(F)c(C)n2)[nH]1,-11.0
Cc1cccc(-c2nn(Cc3cccc(C(N)=O)c3)cc2-c2ccc3ncccc3n2)n1,-12.1
CCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,-10.9
Cc1cccc(-c2[nH]c(CNc3cccc(C(N)=O)c3)[nH+]c2-c2ccc3c(c2)OCO3)n1,-11.6
C#Cc1ccc(CNc2nc(C3=CC=C4OCO[C@H]4C3)c(-c3cccc(C)n3)[nH]2)cc1,-10.8
Cc1cc(Oc2cc[nH]/c(=N/c3ccccc3N3CCOCC3)c2)c(-c2ccccn2)nc1C,-9.8
c1ccc(-c2nn3c(c2-c2ccnc4cc(OCC[NH+]5CCOCC5)ccc24)CCC3)nc1,-11.0
C[NH+](C)CCCc1cccc(-c2cc(-c3cn[nH]c3-c3ccccn3)ccn2)c1,-10.0
Cc1cccc(-c2nc(CNc3ccc(C(N)=O)cc3)[nH]c2C2=CC=C3OCO[C@H]3C2)n1,-11.2
